participant_id,protocol_version,session_file,elapsed_ms,label,activity_group,is_transition,is_outlier_spike,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh
P05,v1_fixed_order,session_1_20260707_095437.csv,7768,lying,stationary,1,,0,75.00,1831.0,7.5,1.01,1846.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,8168,lying,stationary,1,,0,75.00,1831.7,8.2,1.01,1848.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,8568,lying,stationary,1,,0,75.00,1831.8,8.5,1.01,1848.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,8968,lying,stationary,1,,0,75.00,1832.3,8.8,1.01,1848.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,9368,lying,stationary,1,,0,75.00,1831.9,8.9,1.01,1848.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,9768,lying,stationary,1,,0,75.00,1832.0,9.3,1.01,1848.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,10169,lying,stationary,1,,0,75.00,1832.7,9.0,1.01,1849.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,10568,lying,stationary,1,,0,75.00,1831.9,8.6,1.01,1849.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,10968,lying,stationary,1,,0,75.00,1831.5,8.8,1.01,1849.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,11369,lying,stationary,1,,0,75.00,1832.5,9.1,1.01,1851.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,11768,lying,stationary,1,,0,75.00,1833.5,9.2,1.01,1851.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,12168,lying,stationary,1,,0,75.00,1832.4,9.2,1.01,1851.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,12568,lying,stationary,1,,0,75.00,1831.5,8.9,1.01,1851.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,12968,lying,stationary,1,,0,75.00,1832.1,8.7,1.01,1851.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,13368,lying,stationary,1,,0,75.00,1833.2,8.5,1.01,1853.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,13768,lying,stationary,1,,0,75.00,1831.9,8.4,1.01,1853.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,14168,lying,stationary,1,,0,75.00,1830.7,8.4,1.01,1853.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,14568,lying,stationary,1,,0,75.00,1831.6,8.5,1.01,1853.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,14968,lying,stationary,1,,0,75.00,1831.9,9.0,1.01,1853.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,15368,lying,stationary,1,,0,75.00,1832.5,9.5,1.01,1853.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,15768,lying,stationary,1,,0,75.00,1832.1,9.2,1.01,1853.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,16168,lying,stationary,1,,0,75.00,1833.5,8.9,1.01,1853.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,16568,lying,stationary,1,,0,75.00,1833.9,9.1,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,16968,lying,stationary,1,,0,75.00,1834.5,9.2,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,17368,lying,stationary,1,,0,75.00,1835.1,8.8,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,17769,lying,stationary,1,,0,75.00,1833.6,9.2,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,18168,lying,stationary,1,,0,75.00,1834.5,9.6,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,18569,lying,stationary,1,,0,75.00,1833.5,9.6,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,18968,lying,stationary,1,,0,75.00,1832.8,10.1,1.01,1855.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,19368,lying,stationary,1,,0,75.00,1831.8,9.9,1.01,1855.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,19768,lying,stationary,1,,0,75.00,1831.4,9.6,1.01,1855.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,20168,lying,stationary,1,,0,75.00,1831.8,9.8,1.01,1855.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,20568,lying,stationary,0,0,0,75.00,1831.3,9.6,1.01,1855.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,20968,lying,stationary,0,0,0,75.00,1831.2,10.0,1.01,1855.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,21368,lying,stationary,0,0,0,75.00,1832.2,9.5,1.01,1855.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,21768,lying,stationary,0,0,0,75.00,1832.6,9.4,1.01,1855.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,22168,lying,stationary,0,0,0,75.00,1832.8,9.5,1.01,1855.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,22568,lying,stationary,0,0,0,75.00,1832.7,9.2,1.01,1855.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,22969,lying,stationary,0,0,0,75.00,1832.5,9.0,1.01,1855.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,23368,lying,stationary,0,0,0,75.00,1832.6,8.5,1.01,1855.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,23768,lying,stationary,0,0,0,75.00,1832.7,8.4,1.01,1850.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,24168,lying,stationary,0,0,0,75.00,1832.6,8.3,1.01,1849.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,24568,lying,stationary,0,0,0,75.00,1832.8,8.5,1.01,1849.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,24968,lying,stationary,0,0,0,75.00,1833.2,8.3,1.01,1849.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,25368,lying,stationary,0,0,0,75.00,1834.4,8.1,1.01,1850.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,25768,lying,stationary,0,0,0,75.00,1834.5,8.6,1.01,1850.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,26168,lying,stationary,0,0,0,75.00,1835.1,8.3,1.01,1851.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,26569,lying,stationary,0,0,0,75.00,1835.0,8.7,1.01,1851.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,26968,lying,stationary,0,0,0,75.00,1834.9,8.6,1.01,1851.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,27368,lying,stationary,0,0,0,75.00,1835.0,8.6,1.01,1851.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,27768,lying,stationary,0,0,0,75.00,1833.6,8.7,1.01,1851.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,28168,lying,stationary,0,0,0,75.00,1833.6,9.1,1.01,1852.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,28568,lying,stationary,0,0,0,75.00,1832.6,10.0,1.01,1852.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,28968,lying,stationary,0,0,0,75.00,1832.4,9.7,1.01,1852.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,29368,lying,stationary,0,0,0,75.00,1833.2,10.0,1.01,1852.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,29768,lying,stationary,0,0,0,75.00,1833.3,10.5,1.01,1855.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,30168,lying,stationary,0,0,0,75.00,1833.2,10.5,1.01,1855.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,30568,lying,stationary,0,0,0,75.00,1832.7,10.3,1.01,1855.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,30968,lying,stationary,0,0,0,75.00,1833.3,9.9,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,31369,lying,stationary,0,0,0,75.00,1832.4,10.3,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,31768,lying,stationary,0,0,0,75.00,1831.0,10.1,1.01,1856.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,32168,lying,stationary,0,0,0,75.00,1831.3,9.9,1.02,1859.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,32569,lying,stationary,0,0,0,75.00,1831.4,10.0,1.02,1859.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,32968,lying,stationary,0,0,0,75.00,1832.3,9.8,1.02,1859.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,33368,lying,stationary,0,0,0,75.00,1832.1,8.9,1.02,1859.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,33768,lying,stationary,0,0,0,75.00,1832.3,8.8,1.01,1859.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,34168,lying,stationary,0,0,0,75.00,1832.1,8.6,1.02,1859.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,34568,lying,stationary,0,0,0,75.00,1831.0,7.9,1.01,1847.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,34968,lying,stationary,0,0,0,75.00,1831.5,9.5,1.02,1862.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,35368,lying,stationary,0,0,0,75.00,1831.0,9.3,1.02,1862.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,35769,lying,stationary,0,0,0,75.00,1831.4,10.4,1.02,1863.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,36168,lying,stationary,0,0,0,75.00,1831.8,10.0,1.02,1863.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,36568,lying,stationary,0,0,0,75.00,1833.0,10.4,1.02,1863.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,36968,lying,stationary,0,0,0,75.00,1833.5,10.6,1.02,1863.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,37368,lying,stationary,0,0,0,75.00,1833.3,9.1,1.02,1863.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,37768,lying,stationary,0,0,0,75.00,1832.9,9.0,1.02,1863.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,38168,lying,stationary,0,0,0,75.00,1832.2,8.1,1.01,1853.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,38568,lying,stationary,0,0,0,75.00,1832.7,8.7,1.01,1853.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,38968,lying,stationary,0,0,0,75.00,1831.2,8.9,1.01,1850.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,39368,lying,stationary,0,0,0,75.00,1830.9,8.8,1.01,1850.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,39768,lying,stationary,0,0,0,75.00,1830.4,8.4,1.01,1850.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,40168,lying,stationary,0,0,0,75.00,1831.6,8.7,1.01,1850.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,40568,lying,stationary,0,0,0,75.00,1831.7,8.6,1.01,1850.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,40968,lying,stationary,0,0,0,75.00,1830.7,8.8,1.01,1846.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,41368,lying,stationary,0,0,0,75.00,1832.3,8.2,1.01,1849.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,41768,lying,stationary,0,0,0,75.00,1832.8,8.3,1.01,1849.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,42168,lying,stationary,0,0,0,75.00,1833.3,8.3,1.01,1849.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,42568,lying,stationary,0,0,0,75.00,1832.4,9.1,1.01,1855.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,42968,lying,stationary,0,0,0,75.00,1832.6,9.3,1.01,1855.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,43368,lying,stationary,0,0,0,75.00,1832.5,9.3,1.01,1855.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,43768,lying,stationary,0,0,0,75.00,1832.9,9.2,1.01,1855.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,44169,lying,stationary,0,0,0,75.00,1832.9,9.8,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,44568,lying,stationary,0,0,0,75.00,1833.5,10.0,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,44968,lying,stationary,0,0,0,75.00,1833.4,8.9,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,45368,lying,stationary,0,0,0,75.00,1834.0,8.7,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,45768,lying,stationary,0,0,0,75.00,1834.4,8.0,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,46168,lying,stationary,0,0,0,75.00,1833.6,7.9,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,46568,lying,stationary,0,0,0,75.00,1833.2,8.1,1.02,1860.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,46968,lying,stationary,0,0,0,75.00,1832.3,8.2,1.02,1860.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,47368,lying,stationary,0,0,0,75.00,1833.7,9.1,1.01,1860.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,47769,lying,stationary,0,0,0,75.00,1833.5,9.2,1.01,1860.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,48168,lying,stationary,0,0,0,75.00,1833.3,8.9,1.02,1860.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,48568,lying,stationary,0,0,0,75.00,1832.8,9.3,1.02,1860.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,48968,lying,stationary,0,0,0,75.00,1832.9,9.1,1.01,1854.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,49368,lying,stationary,0,0,0,75.00,1833.5,9.6,1.01,1855.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,49768,lying,stationary,0,0,0,75.00,1832.8,9.2,1.01,1855.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,50168,lying,stationary,0,0,0,75.00,1832.5,8.9,1.01,1855.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,50568,lying,stationary,0,0,0,75.00,1832.2,9.5,1.01,1855.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,50968,lying,stationary,0,0,0,75.00,1832.4,9.2,1.01,1855.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,51368,lying,stationary,0,0,0,75.00,1833.2,9.0,1.01,1855.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,51768,lying,stationary,0,0,0,75.00,1833.2,9.2,1.01,1856.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,52168,lying,stationary,0,0,0,75.00,1832.7,8.7,1.01,1856.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,52568,lying,stationary,0,0,0,75.00,1832.9,8.8,1.01,1856.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,52968,lying,stationary,0,0,0,75.00,1834.0,8.3,1.01,1856.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,53368,lying,stationary,0,0,0,75.00,1834.4,8.9,1.01,1856.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,53769,lying,stationary,0,0,0,75.00,1834.3,8.9,1.01,1856.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,54168,lying,stationary,0,0,0,75.00,1833.8,8.1,1.01,1854.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,54568,lying,stationary,0,0,0,75.00,1833.2,8.5,1.01,1854.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,54968,lying,stationary,0,0,0,75.00,1832.5,8.7,1.01,1854.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,55368,lying,stationary,0,0,0,75.00,1832.8,8.6,1.01,1854.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,55768,lying,stationary,0,0,0,75.00,1832.1,8.7,1.01,1854.3,,
P05,v1_fixed_order,session_1_20260707_095437.csv,56168,lying,stationary,0,0,0,75.00,1832.0,8.3,1.01,1848.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,56568,lying,stationary,0,0,0,75.00,1832.3,8.4,1.01,1848.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,56969,lying,stationary,0,0,0,75.00,1833.4,8.9,1.01,1848.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,57368,lying,stationary,0,0,0,75.00,1835.1,9.4,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,57768,lying,stationary,0,0,0,75.00,1834.1,9.9,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,58168,lying,stationary,0,0,0,75.00,1834.0,9.8,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,58568,lying,stationary,0,0,0,75.00,1834.0,10.0,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,58968,lying,stationary,0,0,0,75.00,1833.1,10.6,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,59368,lying,stationary,0,0,0,75.00,1833.2,10.6,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,59768,lying,stationary,0,0,0,75.00,1831.3,9.6,1.01,1850.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,60169,lying,stationary,0,0,0,75.00,1831.5,9.4,1.01,1850.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,60568,lying,stationary,0,0,0,75.00,1832.2,10.0,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,60968,lying,stationary,0,0,0,75.00,1831.9,9.8,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,61368,lying,stationary,0,0,0,75.00,1832.9,9.2,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,61768,lying,stationary,0,0,0,75.00,1831.4,9.5,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,62168,lying,stationary,0,0,0,75.00,1831.8,9.8,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,62568,lying,stationary,0,0,0,75.00,1832.0,9.6,1.01,1857.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,62968,lying,stationary,0,0,0,75.00,1832.2,8.7,1.01,1853.8,,
P05,v1_fixed_order,session_1_20260707_095437.csv,63368,lying,stationary,0,0,0,75.00,1832.6,9.4,1.01,1858.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,63768,lying,stationary,0,0,0,75.00,1833.4,10.0,1.01,1859.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,64168,lying,stationary,0,0,0,75.00,1835.9,9.1,1.01,1859.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,64568,lying,stationary,0,1,0,75.00,1836.3,9.2,1.01,1859.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,64968,lying,stationary,0,1,0,75.00,1836.8,9.9,1.01,1859.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,65368,lying,stationary,0,1,0,75.00,1836.4,10.4,1.01,1859.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,65768,lying,stationary,0,0,0,75.00,1835.9,9.7,1.01,1859.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,66168,lying,stationary,0,0,0,75.00,1834.9,9.4,1.01,1853.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,66568,lying,stationary,0,0,0,75.00,1833.0,9.0,1.01,1853.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,66968,lying,stationary,0,0,0,75.00,1832.4,9.1,1.01,1853.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,67368,lying,stationary,0,0,0,75.00,1832.5,8.5,1.01,1858.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,67768,lying,stationary,0,0,0,75.00,1832.8,8.2,1.01,1858.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,68168,lying,stationary,0,0,0,75.00,1833.4,8.7,1.01,1858.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,68568,lying,stationary,0,0,0,75.00,1833.4,8.6,1.01,1858.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,68969,lying,stationary,0,0,0,75.00,1832.6,9.5,1.01,1858.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,69368,lying,stationary,0,0,0,75.00,1833.5,9.5,1.01,1858.5,,
P05,v1_fixed_order,session_1_20260707_095437.csv,69768,lying,stationary,0,0,0,75.00,1833.2,9.1,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,70168,lying,stationary,0,0,0,75.00,1832.8,9.7,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,70568,lying,stationary,0,0,0,75.00,1833.0,11.7,1.02,1877.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,70968,lying,stationary,0,0,0,75.00,1831.1,14.8,1.03,1877.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,71368,lying,stationary,0,0,0,75.00,1833.1,15.1,1.02,1877.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,71768,lying,stationary,0,0,0,75.00,1832.5,14.9,1.02,1877.6,,
P05,v1_fixed_order,session_1_20260707_095437.csv,72168,lying,stationary,0,0,0,75.00,1835.7,32.1,1.11,2042.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,72568,lying,stationary,0,1,0,75.00,1836.8,31.9,1.11,2042.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,72968,lying,stationary,0,0,0,75.00,1835.5,31.1,1.11,2042.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,73368,lying,stationary,0,1,0,75.00,1837.1,29.7,1.11,2042.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,73768,lying,stationary,0,1,0,75.00,1837.0,29.5,1.11,2042.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,74168,lying,stationary,0,1,0,75.00,1837.3,29.4,1.11,2042.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,74568,lying,stationary,0,0,0,75.00,1834.4,8.8,1.01,1860.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,74969,lying,stationary,0,0,0,75.00,1833.5,8.9,1.01,1860.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,75368,lying,stationary,0,0,0,75.00,1834.5,9.0,1.01,1860.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,75768,lying,stationary,0,0,0,75.00,1834.8,8.5,1.01,1860.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,76168,lying,stationary,0,0,0,75.00,1834.7,9.1,1.01,1860.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,76568,lying,stationary,0,0,0,75.00,1834.5,9.5,1.01,1860.2,,
P05,v1_fixed_order,session_1_20260707_095437.csv,76968,lying,stationary,0,0,0,75.00,1834.0,10.1,1.01,1859.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,77368,lying,stationary,0,0,0,75.00,1833.5,9.4,1.01,1859.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,77768,lying,stationary,0,0,0,75.00,1833.9,9.3,1.01,1859.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,78168,lying,stationary,0,0,0,75.00,1834.1,9.6,1.01,1859.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,78568,lying,stationary,0,0,0,75.00,1834.1,9.3,1.01,1854.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,78968,lying,stationary,0,0,0,75.00,1833.9,9.2,1.01,1854.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,79368,lying,stationary,0,0,0,75.00,1834.5,8.6,1.01,1858.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,79768,lying,stationary,0,0,0,75.00,1834.6,9.4,1.01,1858.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,80168,lying,stationary,0,0,0,75.00,1835.0,9.9,1.01,1858.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,80568,lying,stationary,0,0,0,75.00,1834.1,10.0,1.01,1858.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,80968,lying,stationary,0,0,0,75.00,1834.0,9.4,1.01,1858.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,81369,lying,stationary,0,0,0,75.00,1834.5,9.5,1.01,1858.9,,
P05,v1_fixed_order,session_1_20260707_095437.csv,81768,lying,stationary,0,0,0,75.00,1833.8,9.1,1.01,1852.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,82168,lying,stationary,0,0,0,75.00,1834.7,8.4,1.01,1852.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,82569,lying,stationary,0,0,0,75.00,1833.7,7.9,1.01,1853.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,82968,lying,stationary,0,0,0,75.00,1834.6,7.7,1.01,1853.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,83368,lying,stationary,0,0,0,75.00,1833.7,8.2,1.01,1853.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,83768,lying,stationary,0,0,0,75.00,1833.4,8.5,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,84168,lying,stationary,0,0,0,75.00,1834.5,9.1,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,84568,lying,stationary,0,0,0,75.00,1833.5,9.4,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,84968,lying,stationary,0,0,0,75.00,1833.3,9.6,1.01,1856.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,85368,lying,stationary,0,0,0,75.00,1832.5,10.1,1.01,1856.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,85768,lying,stationary,0,0,0,75.00,1833.5,10.4,1.01,1856.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,86168,lying,stationary,0,0,0,75.00,1833.0,10.6,1.01,1856.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,86568,lying,stationary,0,0,0,75.00,1832.5,9.8,1.01,1856.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,86968,lying,stationary,0,0,0,75.00,1832.6,9.6,1.01,1856.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,87368,lying,stationary,0,0,0,75.00,1832.4,9.3,1.01,1856.4,,
P05,v1_fixed_order,session_1_20260707_095437.csv,87768,lying,stationary,0,0,0,75.00,1832.6,8.7,1.01,1855.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,88168,lying,stationary,0,0,0,75.00,1832.2,8.4,1.01,1855.0,,
P05,v1_fixed_order,session_1_20260707_095437.csv,88568,lying,stationary,0,0,0,75.00,1832.6,8.3,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,88968,lying,stationary,0,0,0,75.00,1831.7,8.8,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,89368,lying,stationary,0,0,0,75.00,1832.1,9.1,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,89768,lying,stationary,0,0,0,75.00,1831.9,9.1,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,90169,lying,stationary,0,0,0,75.00,1832.0,8.9,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,90568,lying,stationary,0,0,0,75.00,1831.8,8.3,1.01,1854.1,,
P05,v1_fixed_order,session_1_20260707_095437.csv,90968,lying,stationary,0,0,0,75.00,1832.6,8.3,1.01,1854.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,91368,lying,stationary,0,0,0,75.00,1833.4,8.7,1.01,1854.7,,
P05,v1_fixed_order,session_1_20260707_095437.csv,91768,lying,stationary,0,0,0,75.00,1833.4,8.6,1.01,1854.7,,
