Timestamp,AccX,AccY,AccZ,Heart_IR,Phase,Acc_Mag,Intensity_Label,Trial_ID,Property
1.087589979171753,-548,32,1960,112506,0,2035.4183845096811,3,INTENSE_01,CLEAN
1.127547264099121,-562,55,1957,112528,0,2036.8401999175094,3,INTENSE_01,CLEAN
1.1665246486663818,-523,62,1951,112535,0,2020.8349759443495,3,INTENSE_01,CLEAN
1.206498622894287,-578,-3,1928,112581,0,2012.778427944815,3,INTENSE_01,CLEAN
1.246530294418335,-585,11,2009,112646,0,2092.4691156621643,3,INTENSE_01,CLEAN
1.2865047454833984,-567,24,1960,112736,0,2040.5060646810143,3,INTENSE_01,CLEAN
1.3266301155090332,-530,35,1899,112804,0,1971.8838708199833,3,INTENSE_01,CLEAN
1.3664956092834473,-563,70,1942,112834,0,2023.1739915291516,3,INTENSE_01,CLEAN
1.4069201946258545,-586,42,1956,112855,0,2042.326124790064,3,INTENSE_01,CLEAN
1.4465022087097168,-592,33,2028,112840,0,2112.8977732015337,3,INTENSE_01,CLEAN
1.4865455627441406,-574,22,2011,112850,0,2091.4303717790845,3,INTENSE_01,CLEAN
1.5265181064605713,-564,26,1992,112875,0,2070.4675800407986,3,INTENSE_01,CLEAN
1.566544771194458,-547,38,1958,112935,0,2033.3265846882541,3,INTENSE_01,CLEAN
1.6071996688842771,-531,43,1964,112993,0,2034.9707614607144,3,INTENSE_01,CLEAN
1.6455276012420654,-541,26,1967,113044,0,2040.2073424041978,3,INTENSE_01,CLEAN
1.6855158805847168,-562,20,1974,113118,0,2052.5398899899606,3,INTENSE_01,CLEAN
1.7255210876464844,-548,15,1947,113162,0,2022.7056137757663,3,INTENSE_01,CLEAN
1.7654976844787598,-580,12,1954,112748,0,2038.2983098653642,3,INTENSE_01,CLEAN
1.8054962158203125,-543,15,1961,112254,0,2034.845202957709,3,INTENSE_01,CLEAN
1.845517635345459,-554,25,1972,112146,0,2048.4933487810013,3,INTENSE_01,CLEAN
1.8855359554290767,-525,16,1974,112211,0,2042.6837738622198,3,INTENSE_01,CLEAN
1.925496816635132,-539,13,1976,112198,0,2048.2348498158117,3,INTENSE_01,CLEAN
1.965682029724121,-542,11,1988,112146,0,2060.5894787657244,3,INTENSE_01,CLEAN
2.005599021911621,-567,21,1963,112190,0,2043.3548394735556,3,INTENSE_01,CLEAN
2.0458366870880127,-549,9,1973,112178,0,2047.9772947960141,3,INTENSE_01,CLEAN
2.0856549739837646,-577,4,1983,112180,0,2065.24429547693,3,INTENSE_01,CLEAN
2.124624729156494,-576,6,1971,112246,0,2053.4490497696797,3,INTENSE_01,CLEAN
2.165597677230835,-576,9,1952,112352,0,2035.2299624366776,3,INTENSE_01,CLEAN
2.204607963562012,-584,14,1943,112448,0,2028.9162131542053,3,INTENSE_01,CLEAN
2.2446320056915283,-553,21,1944,112542,0,2021.2337816294284,3,INTENSE_01,CLEAN
2.284677743911743,-567,18,1965,112622,0,2045.2476622648906,3,INTENSE_01,CLEAN
2.3246519565582275,-561,7,1979,112716,0,2056.990763226709,3,INTENSE_01,CLEAN
2.364626884460449,-572,22,1977,112799,0,2058.202371002424,3,INTENSE_01,CLEAN
2.4045956134796143,-576,22,1976,112891,0,2058.357597697737,3,INTENSE_01,CLEAN
2.444779872894287,-592,32,1977,112946,0,2063.980862314377,3,INTENSE_01,CLEAN
2.484681844711304,-581,35,1966,112965,0,2050.3516771519953,3,INTENSE_01,CLEAN
2.52465295791626,-555,14,1995,112978,0,2070.8080548423604,3,INTENSE_01,CLEAN
2.564739465713501,-593,5,1962,113080,0,2049.662899112925,3,INTENSE_01,CLEAN
2.6045987606048584,-592,15,1911,113181,0,2000.652393595649,3,INTENSE_01,CLEAN
2.6437020301818848,-603,0,1912,112978,0,2004.8324119486895,3,INTENSE_01,CLEAN
2.6836671829223637,-586,12,1942,112336,0,2028.5226151068664,3,INTENSE_01,CLEAN
2.7236366271972656,-550,12,1941,112074,0,2017.4550800451543,3,INTENSE_01,CLEAN
2.7636165618896484,-562,17,1956,112129,0,2035.207360442665,3,INTENSE_01,CLEAN
2.803596258163452,-564,9,1952,112203,0,2031.8663834022157,3,INTENSE_01,CLEAN
2.843628168106079,-580,-1,1927,112203,0,2012.3940965924144,3,INTENSE_01,CLEAN
2.883686780929565,-572,1,1930,112254,0,2012.979135510351,3,INTENSE_01,CLEAN
2.923735857009888,-598,-8,1913,112230,0,2004.3046175669008,3,INTENSE_01,CLEAN
2.9636223316192627,-568,-23,1930,112125,0,2011.977385558794,3,INTENSE_01,CLEAN
3.0042686462402344,-572,-32,1924,112130,0,2007.4820049006667,3,INTENSE_01,CLEAN
3.043675184249878,-593,-47,1896,112203,0,1987.1270719307308,3,INTENSE_01,CLEAN
3.083638429641724,-607,-47,1923,112282,0,2017.0738707345351,3,INTENSE_01,CLEAN
3.1226255893707275,-595,-42,1937,112344,0,2026.7604693204376,3,INTENSE_01,CLEAN
3.1626522541046143,-570,-52,1955,112375,0,2037.0638183424692,3,INTENSE_01,CLEAN
3.202634811401367,-585,-72,1943,112382,0,2030.4329587553489,3,INTENSE_01,CLEAN
3.2426886558532715,-602,-64,2013,112396,0,2102.063034259439,3,INTENSE_01,CLEAN
3.282691478729248,-601,-111,2055,112422,0,2143.9559230543896,3,INTENSE_01,CLEAN
3.322641611099243,-652,-111,1997,112476,0,2103.6715523103885,3,INTENSE_01,CLEAN
3.362876892089844,-622,-94,1969,112514,0,2067.046443600143,3,INTENSE_01,CLEAN
3.402639627456665,-643,-109,1937,112567,0,2043.8441721422894,3,INTENSE_01,CLEAN
3.4427106380462646,-638,-106,1938,112613,0,2043.0673018772534,3,INTENSE_01,CLEAN
3.482633352279663,-638,-129,1898,112519,0,2006.5116496048558,3,INTENSE_01,CLEAN
3.5226614475250244,-671,-138,1937,112022,0,2054.569054570812,3,INTENSE_01,CLEAN
3.562633991241455,-661,-149,1938,111685,0,2053.038236370672,3,INTENSE_01,CLEAN
3.602782249450684,-652,-144,1900,111682,0,2013.9116167299894,3,INTENSE_01,CLEAN
3.641668319702149,-622,-154,1856,111739,0,1963.5009549271933,3,INTENSE_01,CLEAN
3.681651115417481,-595,-158,1848,111719,0,1947.8431661712398,3,INTENSE_01,CLEAN
3.722064971923828,-607,-192,1874,111767,0,1979.1889753128678,3,INTENSE_01,CLEAN
3.76161527633667,-626,-219,1923,111775,0,2034.1499453088506,3,INTENSE_01,CLEAN
3.802149772644043,-637,-262,1977,111707,0,2093.547706645349,3,INTENSE_01,CLEAN
3.842077255249024,-637,-270,2030,111657,0,2144.66057920595,3,INTENSE_01,CLEAN
3.881664514541626,-625,-262,2004,111713,0,2115.486941581063,3,INTENSE_01,CLEAN
3.921690225601196,-609,-262,1977,111758,0,2085.1987914824813,3,INTENSE_01,CLEAN
3.961641788482666,-591,-256,1976,111796,0,2078.3149424473663,3,INTENSE_01,CLEAN
4.001681327819824,-604,-284,1933,111823,0,2044.9843520183717,3,INTENSE_01,CLEAN
4.041659832000732,-593,-273,1890,111855,0,1999.5694536574617,3,INTENSE_01,CLEAN
4.081756591796875,-557,-275,1915,111895,0,2013.2309852572805,3,INTENSE_01,CLEAN
4.120633602142334,-603,-293,1943,111941,0,2055.4092050003082,3,INTENSE_01,CLEAN
4.160676956176758,-641,-315,1924,112009,0,2052.287016964245,3,INTENSE_01,CLEAN
4.200698375701904,-633,-279,1902,112080,0,2023.890807331265,3,INTENSE_01,CLEAN
4.240630149841309,-634,-293,1869,112126,0,1995.2358256607163,3,INTENSE_01,CLEAN
4.280749320983887,-706,-301,1923,112166,0,2070.498973677601,3,INTENSE_01,CLEAN
4.320703268051148,-711,-321,1941,112203,0,2091.8993761651154,3,INTENSE_01,CLEAN
4.360650300979614,-727,-307,1965,112240,0,2117.5464575777314,3,INTENSE_01,CLEAN
4.400733947753906,-686,-299,1910,112166,0,2051.3646677273155,3,INTENSE_01,CLEAN
4.440692901611328,-721,-320,1902,111661,0,2059.0883905262544,3,INTENSE_01,CLEAN
4.480600833892822,-712,-305,1931,111299,0,2080.5600207636403,3,INTENSE_01,CLEAN
4.520626544952393,-739,-318,1916,111296,0,2078.0522130110207,3,INTENSE_01,CLEAN
4.560643672943115,-753,-310,1881,111374,0,2049.6999780455676,3,INTENSE_01,CLEAN
4.599669694900513,-721,-302,1864,111365,0,2021.272124183184,3,INTENSE_01,CLEAN
4.63979959487915,-724,-284,1865,111422,0,2020.6575662392677,3,INTENSE_01,CLEAN
4.679712295532227,-745,-294,1870,111484,0,2034.2961927900274,3,INTENSE_01,CLEAN
4.719682931900024,-744,-314,1931,111475,0,2093.0582887248984,3,INTENSE_01,CLEAN
4.759911298751831,-764,-323,1950,111456,0,2119.0858878299387,3,INTENSE_01,CLEAN
4.799622058868408,-727,-327,1902,111494,0,2062.295323177551,3,INTENSE_01,CLEAN
4.8396196365356445,-698,-290,1894,111578,0,2039.249862081643,3,INTENSE_01,CLEAN
4.879635810852051,-665,-297,1875,111616,0,2011.4817921124716,3,INTENSE_01,CLEAN
4.919635772705078,-701,-322,1895,111616,0,2045.9985337238147,3,INTENSE_01,CLEAN
4.959784030914307,-679,-337,1828,111689,0,1978.9375937608543,3,INTENSE_01,CLEAN
4.999680519104004,-678,-349,1811,111743,0,1964.9951653884546,3,INTENSE_01,CLEAN
5.039628267288208,-687,-308,1830,111799,0,1978.8211136937064,3,INTENSE_01,CLEAN
5.079659700393677,-702,-316,1832,111852,0,1987.1799113316338,3,INTENSE_01,CLEAN
5.11858057975769,-710,-294,1841,111884,0,1994.9478689930722,3,INTENSE_01,CLEAN
5.1586010456085205,-730,-296,1852,111960,0,2012.5655268835349,3,INTENSE_01,CLEAN
5.19877028465271,-773,-324,1827,112073,0,2010.0830828600097,3,INTENSE_01,CLEAN
5.23865818977356,-780,-323,1824,112143,0,2009.90173889173,3,INTENSE_01,CLEAN
5.278594255447388,-840,-328,1798,112198,0,2011.4641433542881,3,INTENSE_01,CLEAN
5.318607330322266,-849,-350,1784,112252,0,2006.4787564287842,3,INTENSE_01,CLEAN
5.359039545059204,-866,-330,1833,112279,0,2053.9583734827734,3,INTENSE_01,CLEAN
5.398637056350708,-894,-345,1826,112377,0,2062.1680338905458,3,INTENSE_01,CLEAN
5.439022541046143,-942,-384,1791,112263,0,2059.7332351544947,3,INTENSE_01,CLEAN
5.478708267211914,-935,-367,1822,111649,0,2080.5282982934887,3,INTENSE_01,CLEAN
5.51860785484314,-944,-378,1859,111346,0,2118.9386494186188,3,INTENSE_01,CLEAN
5.558610439300537,-987,-393,1852,111386,0,2135.069553902167,3,INTENSE_01,CLEAN
5.597806453704834,-919,-387,1840,111470,0,2092.828229931926,3,INTENSE_01,CLEAN
5.63768196105957,-966,-399,1834,111442,0,2110.90336112291,3,INTENSE_01,CLEAN
5.677792072296143,-942,-403,1830,111480,0,2097.301361273577,3,INTENSE_01,CLEAN
5.717650890350342,-930,-400,1819,111523,0,2081.744700965995,3,INTENSE_01,CLEAN
5.758118629455566,-956,-421,1809,111488,0,2088.937050272219,3,INTENSE_01,CLEAN
5.797677278518677,-895,-412,1819,111493,0,2068.7024919016267,3,INTENSE_01,CLEAN
5.837614297866821,-897,-408,1794,111556,0,2046.829010933742,3,INTENSE_01,CLEAN
5.877725839614868,-888,-408,1819,111594,0,2064.889585425816,3,INTENSE_01,CLEAN
5.917637586593628,-875,-425,1810,111657,0,2054.83575986014,3,INTENSE_01,CLEAN
5.9576075077056885,-882,-425,1811,111691,0,2058.705904202929,3,INTENSE_01,CLEAN
5.997653484344482,-828,-404,1812,111741,0,2032.7675715634584,3,INTENSE_01,CLEAN
6.038331270217896,-843,-398,1784,111809,0,2012.8857394298366,3,INTENSE_01,CLEAN
6.077735662460327,-854,-413,1783,111890,0,2019.646998858959,3,INTENSE_01,CLEAN
6.116592168807983,-853,-399,1805,111970,0,2035.8867846714857,3,INTENSE_01,CLEAN
6.156821489334106,-851,-405,1810,112038,0,2040.668027877146,3,INTENSE_01,CLEAN
6.1967082023620605,-870,-394,1831,112112,0,2065.114282551937,3,INTENSE_01,CLEAN
6.236638307571411,-842,-384,1831,112184,0,2051.580122734669,3,INTENSE_01,CLEAN
6.276693105697632,-864,-385,1834,112251,0,2063.559303727421,3,INTENSE_01,CLEAN
6.3166468143463135,-870,-348,1779,112366,0,2010.6827198740232,3,INTENSE_01,CLEAN
6.356719017028809,-880,-295,1690,112447,0,1928.0884315819126,3,INTENSE_01,CLEAN
6.396603584289551,-968,-310,1741,112476,0,2015.9873511507953,3,INTENSE_01,CLEAN
6.436635971069336,-994,-308,1818,112470,0,2094.761084228939,3,INTENSE_01,CLEAN
6.476607799530029,-1007,-360,1883,112476,0,2165.4879357779855,3,INTENSE_01,CLEAN
6.51663875579834,-1024,-388,1890,112175,0,2184.3122487410083,3,INTENSE_01,CLEAN
6.556661367416382,-955,-363,1857,111617,0,2119.4912125319133,3,INTENSE_01,CLEAN
6.596577882766724,-895,-361,1802,111457,0,2044.1501901768372,3,INTENSE_01,CLEAN
6.6356494426727295,-865,-357,1801,111567,0,2029.5997142293847,3,INTENSE_01,CLEAN
6.67564868927002,-862,-345,1806,111664,0,2030.690769171909,3,INTENSE_01,CLEAN
6.716051340103149,-814,-375,1760,111694,0,1975.0496196298461,3,INTENSE_01,CLEAN
6.755629539489746,-855,-362,1791,111779,0,2017.362139032058,3,INTENSE_01,CLEAN
6.795588970184326,-820,-355,1774,111842,0,1986.3285226769513,3,INTENSE_01,CLEAN
6.835633039474487,-827,-334,1817,111826,0,2024.098317770162,3,INTENSE_01,CLEAN
6.875730037689209,-811,-318,1864,111822,0,2057.508444697129,3,INTENSE_01,CLEAN
6.9162232875823975,-780,-309,1854,111879,0,2034.9931203814915,3,INTENSE_01,CLEAN
6.955756664276123,-843,-313,1851,111965,0,2057.8675856332447,3,INTENSE_01,CLEAN
6.995621204376221,-849,-326,1854,112043,0,2065.0406775654565,3,INTENSE_01,CLEAN
7.0362584590911865,-837,-305,1832,112115,0,2037.1102081134443,3,INTENSE_01,CLEAN
7.075809717178345,-817,-311,1853,112161,0,2048.8579745799852,3,INTENSE_01,CLEAN
7.114618062973023,-821,-318,1851,112221,0,2049.7233959732225,3,INTENSE_01,CLEAN
7.154638290405273,-827,-331,1851,112291,0,2054.188647617351,3,INTENSE_01,CLEAN
7.194599151611328,-821,-329,1827,112378,0,2029.8302884724133,3,INTENSE_01,CLEAN
7.2346038818359375,-798,-294,1828,112490,0,2016.1408680942907,3,INTENSE_01,CLEAN
7.274609804153442,-785,-283,1812,112605,0,1994.9080179296488,3,INTENSE_01,CLEAN
7.314983129501343,-809,-288,1825,112714,0,2016.9407527242836,3,INTENSE_01,CLEAN
7.354628086090088,-806,-298,1852,112788,0,2041.6522720580995,3,INTENSE_01,CLEAN
7.394614219665527,-851,-291,1850,112887,0,2057.032328379892,3,INTENSE_01,CLEAN
7.434891223907471,-846,-283,1832,112957,0,2037.6528163551318,3,INTENSE_01,CLEAN
7.474614143371582,-819,-267,1835,113051,0,2027.1346773216624,3,INTENSE_01,CLEAN
7.51460599899292,-838,-270,1821,113141,0,2022.6677927924793,3,INTENSE_01,CLEAN
7.554981708526611,-825,-255,1861,112788,0,2051.577685587363,3,INTENSE_01,CLEAN
7.594626188278198,-858,-265,1885,112061,0,2087.968869499735,3,INTENSE_01,CLEAN
7.633662462234497,-836,-260,1851,111915,0,2047.6076284288451,3,INTENSE_01,CLEAN
7.674025535583496,-828,-264,1871,112078,0,2062.988366423815,3,INTENSE_01,CLEAN
7.713653564453125,-815,-275,1861,112265,0,2050.1636520043953,3,INTENSE_01,CLEAN
7.7537901401519775,-799,-271,1841,112311,0,2025.1229592298835,3,INTENSE_01,CLEAN
7.793687343597412,-789,-276,1819,112349,0,2001.8636317192038,3,INTENSE_01,CLEAN
7.833641529083252,-782,-268,1875,112279,0,2049.1395755292024,3,INTENSE_01,CLEAN
7.873595237731934,-776,-290,1859,112220,0,2035.228979746505,3,INTENSE_01,CLEAN
7.91360068321228,-799,-274,1898,112217,0,2077.469855376968,3,INTENSE_01,CLEAN
7.953644752502441,-784,-288,1871,112300,0,2048.9609561921866,3,INTENSE_01,CLEAN
7.993628263473511,-780,-290,1881,112427,0,2056.8570684420442,3,INTENSE_01,CLEAN
8.033653497695923,-772,-299,1867,112498,0,2042.3207387675423,3,INTENSE_01,CLEAN
8.07362174987793,-758,-294,1853,112587,0,2023.5140226843005,3,INTENSE_01,CLEAN
8.112596988677979,-742,-287,1847,112649,0,2011.054947036505,3,INTENSE_01,CLEAN
8.152709722518921,-768,-300,1870,112750,0,2043.7035010000839,3,INTENSE_01,CLEAN
8.192615032196045,-767,-308,1842,112867,0,2018.939573142297,3,INTENSE_01,CLEAN
8.232784986495972,-780,-294,1868,112968,0,2045.5463817767613,3,INTENSE_01,CLEAN
8.272634506225586,-785,-297,1884,113037,0,2062.4960606022983,3,INTENSE_01,CLEAN
8.312577486038208,-761,-314,1878,113126,0,2050.512374993138,3,INTENSE_01,CLEAN
8.352594375610352,-764,-296,1892,113222,0,2061.7895139902134,3,INTENSE_01,CLEAN
8.392589569091797,-721,-320,1909,113286,0,2065.556099456028,3,INTENSE_01,CLEAN
8.432606220245361,-713,-290,1892,113354,0,2042.579986193931,3,INTENSE_01,CLEAN
8.472697973251343,-699,-328,1854,112718,0,2008.3577868497437,3,INTENSE_01,CLEAN
8.512586832046509,-719,-315,1935,112069,0,2088.1597161136883,3,INTENSE_01,CLEAN
8.552579402923584,-701,-322,1899,112033,0,2049.70388105209,3,INTENSE_01,CLEAN
8.592670679092407,-687,-314,1869,112221,0,2015.868547301634,3,INTENSE_01,CLEAN
8.632262945175171,-674,-307,1904,112337,0,2042.9735681109532,3,INTENSE_01,CLEAN
8.671761274337769,-696,-318,1887,112375,0,2036.248756905698,3,INTENSE_01,CLEAN
8.711679935455322,-721,-317,1872,112490,0,2030.9391916056966,3,INTENSE_01,CLEAN
8.751617193222046,-720,-320,1881,112493,0,2039.3530837008093,3,INTENSE_01,CLEAN
8.791987419128418,-739,-308,1870,112466,0,2034.179195646244,3,INTENSE_01,CLEAN
8.831597566604614,-709,-307,1874,112475,0,2027.0189934975942,3,INTENSE_01,CLEAN
8.871592998504639,-663,-330,1894,112577,0,2033.643282387548,3,INTENSE_01,CLEAN
8.911624193191528,-716,-342,1902,112712,0,2060.8794239353256,3,INTENSE_01,CLEAN
8.951584577560425,-697,-321,1924,112813,0,2071.382630032414,3,INTENSE_01,CLEAN
8.992367506027222,-719,-318,1924,112880,0,2078.4275306105815,3,INTENSE_01,CLEAN
9.032055616378784,-713,-257,1839,113004,0,1989.0548006528127,3,INTENSE_01,CLEAN
9.07165026664734,-768,-254,1751,113088,0,1928.8185503048232,3,INTENSE_01,CLEAN
9.112646579742432,-828,-277,1829,113080,0,2026.7101420775493,3,INTENSE_01,CLEAN
9.150662183761597,-820,-295,1860,113077,0,2054.026533421611,3,INTENSE_01,CLEAN
9.191001892089844,-786,-314,1871,113099,0,2053.541574938282,3,INTENSE_01,CLEAN
9.23059344291687,-751,-261,1918,113187,0,2076.2576911356646,3,INTENSE_01,CLEAN
9.27099585533142,-806,-259,1908,113312,0,2087.3861645608367,3,INTENSE_01,CLEAN
9.310584783554075,-758,-260,1951,113413,0,2109.162155928273,3,INTENSE_01,CLEAN
9.350630283355711,-726,-257,1830,113568,0,1985.453348734238,3,INTENSE_01,CLEAN
9.390727758407593,-740,-253,1761,113395,0,1926.8445707944375,3,INTENSE_01,CLEAN
9.430602788925173,-822,-303,1851,112551,0,2047.8510688035885,3,INTENSE_01,CLEAN
9.470614433288574,-861,-361,1828,112229,0,2052.6144304276922,3,INTENSE_01,CLEAN
9.510602474212646,-868,-366,1853,112345,0,2078.6988718907796,3,INTENSE_01,CLEAN
9.550602197647097,-824,-397,1915,112520,0,2122.2181791700873,3,INTENSE_01,CLEAN
9.590577840805054,-767,-435,2102,112552,0,2279.455636769446,3,INTENSE_01,CLEAN
9.630650758743286,-666,-427,2114,112642,0,2257.184307937657,3,INTENSE_01,CLEAN
9.66961431503296,-442,-425,2027,112753,0,2117.7152783129277,3,INTENSE_01,CLEAN
9.710384607315063,-375,-371,1955,112769,0,2024.9175291848308,3,INTENSE_01,CLEAN
9.749641418457031,-365,-386,1883,112783,0,1956.5045361562543,3,INTENSE_01,CLEAN
9.789605855941772,-466,-390,1897,112877,0,1991.950049574537,3,INTENSE_01,CLEAN
9.829608917236328,-624,-264,1871,112989,0,1989.9027614433826,3,INTENSE_01,CLEAN
9.86965036392212,-631,-289,1819,113058,0,1946.9060069761972,3,INTENSE_01,CLEAN
9.91025686264038,-841,-191,1912,113085,0,2097.4999404052437,3,INTENSE_01,CLEAN
9.94960117340088,-716,-76,1912,113191,0,2043.0800278011627,3,INTENSE_01,CLEAN
9.9895977973938,-767,-293,1913,113275,0,2081.7557493615814,3,INTENSE_01,CLEAN
10.029613494873049,-825,-265,1837,113456,0,2031.1127492091618,3,INTENSE_01,CLEAN
10.070008277893066,-508,-375,1689,113551,0,1803.166658964168,3,INTENSE_01,CLEAN
10.111254692077637,-769,-189,1848,113611,0,2010.5188385091049,3,INTENSE_01,CLEAN
10.149604558944702,-636,105,1606,113822,0,1730.5366219759696,3,INTENSE_01,CLEAN
10.188741445541382,-877,69,1594,113984,0,1820.6388988484234,3,INTENSE_01,CLEAN
10.228609085083008,-1049,301,1919,114038,0,2207.6147761781267,3,INTENSE_01,CLEAN
10.26911163330078,-854,210,2167,113882,0,2338.6545277146,3,INTENSE_01,CLEAN
10.308659791946411,-882,-36,2383,112991,0,2541.241625662542,3,INTENSE_01,CLEAN
10.348642110824583,-805,-281,2252,112532,0,2408.0053986650446,3,INTENSE_01,CLEAN
10.38860821723938,-799,-221,1837,112772,0,2015.3935099627565,3,INTENSE_01,CLEAN
10.42859697341919,-668,-127,1361,113282,0,1521.4052714513646,3,INTENSE_01,CLEAN
10.46860146522522,-899,-13,1396,113333,0,1660.4776421259035,3,INTENSE_01,CLEAN
10.50860047340393,-1108,75,1765,113263,0,2085.3090897993993,3,INTENSE_01,CLEAN
10.548752546310425,-914,-33,1846,113234,0,2060.1458686219285,3,INTENSE_01,CLEAN
10.588664054870604,-985,-213,1948,112988,0,2193.2391570460345,3,INTENSE_01,CLEAN
10.628605365753174,-893,-322,2195,112754,0,2391.476113198708,3,INTENSE_01,CLEAN
10.66760540008545,-955,-361,2131,112769,0,2362.944561347134,3,INTENSE_01,CLEAN
10.70763349533081,-965,-442,1805,112900,0,2093.946990733051,3,INTENSE_01,CLEAN
10.747647285461426,-939,-358,1809,112961,0,2069.3878321861275,3,INTENSE_01,CLEAN
10.787641525268556,-973,-266,1858,113046,0,2114.154440905394,3,INTENSE_01,CLEAN
10.82761001586914,-828,-240,1856,113143,0,2046.440812728284,3,INTENSE_01,CLEAN
10.86762547492981,-721,-232,1681,113443,0,1843.7532372852936,3,INTENSE_01,CLEAN
10.907666444778442,-798,-139,1690,113517,0,1874.0931140154162,3,INTENSE_01,CLEAN
10.947620391845703,-818,-13,1943,113555,0,2108.2082439835017,3,INTENSE_01,CLEAN
10.987653732299805,-1036,-159,1803,113585,0,2085.518161033368,3,INTENSE_01,CLEAN
11.02762484550476,-1061,-155,1986,113579,0,2256.9762958436227,3,INTENSE_01,CLEAN
11.06837797164917,-1063,-146,1845,113649,0,2134.317221033462,3,INTENSE_01,CLEAN
11.1076979637146,-1099,-158,1890,113637,0,2192.000228102178,3,INTENSE_01,CLEAN
11.147682189941406,-789,-222,1968,113111,0,2131.860455095502,3,INTENSE_01,CLEAN
11.186615705490112,-687,-237,1841,112553,0,1979.2470790681996,3,INTENSE_01,CLEAN
11.226691961288452,-480,-229,1827,112502,0,1902.832099792307,3,INTENSE_01,CLEAN
11.266645669937134,-525,-301,1869,112681,0,1964.532259852202,3,INTENSE_01,CLEAN
11.30660367012024,-638,-278,1889,112759,0,2013.119221506764,3,INTENSE_01,CLEAN
11.346689701080322,-396,-93,1859,112826,0,1902.9834471166585,3,INTENSE_01,CLEAN
11.386611938476562,-477,153,1604,113196,0,1680.4029278717649,3,INTENSE_01,CLEAN
11.426904916763306,-631,76,1714,113195,0,1828.040754469112,3,INTENSE_01,CLEAN
11.466978549957275,-867,24,2066,113058,0,2240.674228887368,3,INTENSE_01,CLEAN
11.506613731384276,-1099,-126,2225,113004,0,2484.8142787741704,3,INTENSE_01,CLEAN
11.546630382537842,-897,-35,2113,113200,0,2295.7793883559457,3,INTENSE_01,CLEAN
11.586785078048706,-668,-11,1790,113476,0,1910.61377572758,3,INTENSE_01,CLEAN
11.626927852630615,-759,15,1790,113600,0,1944.3266186523292,3,INTENSE_01,CLEAN
11.667159080505373,-722,34,1929,113633,0,2059.971116302362,3,INTENSE_01,CLEAN
11.705982685089111,-686,41,1915,113736,0,2034.576614433578,3,INTENSE_01,CLEAN
11.745710372924805,-755,49,1799,113883,0,1951.6216334115586,3,INTENSE_01,CLEAN
11.785673379898071,-900,65,1737,114008,0,1957.39469703992,3,INTENSE_01,CLEAN
11.825599193572998,-935,43,1746,114104,0,1981.0577982481984,3,INTENSE_01,CLEAN
