Timestamp,AccX,AccY,AccZ,Heart_IR
0.008577585220336914,-447,-296,1974,0
0.018678903579711914,-447,-289,1973,0
0.029923439025878906,-447,-288,1975,0
0.040776968002319336,-448,-286,1970,0
0.051921844482421875,-453,-285,1981,0
0.06273627281188965,-453,-286,1971,0
0.07376527786254883,-456,-288,1977,0
0.08474040031433105,-447,-289,1975,0
0.0962984561920166,-441,-292,1967,0
0.1068875789642334,-446,-285,1970,0
0.11777234077453613,-451,-289,1977,0
0.12916183471679688,-451,-288,1964,0
0.13985300064086914,-448,-287,1971,0
0.15067696571350098,-449,-291,1969,0
0.16187429428100586,-442,-285,1973,0
0.17288851737976074,-444,-290,1981,0
0.18381500244140625,-454,-293,1981,0
0.19493484497070312,-444,-291,1973,0
0.20573067665100098,-442,-280,1981,0
0.21731281280517578,-447,-285,1972,0
0.22769761085510254,-453,-286,1966,0
0.23888039588928223,-443,-288,1973,0
0.24965238571166992,-453,-283,1970,0
0.2607309818267822,-449,-289,1977,0
0.27175164222717285,-437,-293,1973,0
0.2826828956604004,-442,-285,1972,0
0.2939009666442871,-446,-282,1977,0
0.30507588386535645,-444,-284,1980,0
0.31566381454467773,-449,-293,1971,0
0.3267021179199219,-452,-280,1970,0
0.3383774757385254,-453,-284,1973,0
0.34891223907470703,-451,-283,1968,0
0.3598439693450928,-444,-282,1969,0
0.37108445167541504,-445,-288,1966,0
0.3817324638366699,-447,-287,1973,0
0.3927311897277832,-449,-284,1980,0
0.4046635627746582,-452,-289,1964,0
0.4147770404815674,-453,-284,1980,0
0.4258003234863281,-445,-277,1968,0
0.43683743476867676,-452,-287,1970,0
0.44796276092529297,-446,-289,1975,0
0.45873045921325684,-456,-290,1980,0
0.4699273109436035,-448,-287,1981,0
0.4808986186981201,-446,-292,1976,0
0.4916856288909912,-453,-284,1969,0
0.5027689933776855,-446,-283,1973,0
0.5138115882873535,-452,-285,1977,0
0.524836540222168,-449,-290,1973,0
0.560236930847168,-438,-282,1976,0
0.5907912254333496,-441,-280,1979,0
0.5984592437744141,-451,-292,1976,0
0.6012482643127441,-440,-283,1970,0
0.6030237674713135,-438,-286,1969,0
0.6051239967346191,-449,-293,1977,0
0.6063499450683594,-450,-286,1973,0
0.6129026412963867,-448,-281,1972,0
0.6240496635437012,-455,-288,1971,0
0.6366856098175049,-446,-290,1971,0
0.6459188461303711,-452,-289,1973,0
0.6571228504180908,-455,-291,1978,0
0.6677291393280029,-452,-291,1970,0
0.6787481307983398,-444,-291,1974,0
0.6898393630981445,-443,-290,1973,0
0.7006807327270508,-494,-302,1987,0
