Timestamp,AccX,AccY,AccZ,Heart_IR
14:46:55,-2832,928,16032,169
14:46:55,-2744,876,16044,198
14:46:55,-2828,872,16112,176
14:46:55,-2796,892,16096,176
14:46:55,-2872,948,16076,186
14:46:55,-2864,852,16068,166
14:46:55,-2868,848,16120,173
14:46:55,-2800,936,16064,174
14:46:55,-2836,848,16112,181
14:46:55,-2756,880,16088,217
14:46:55,-2788,908,16068,178
14:46:55,-2852,876,16080,181
14:46:55,-2820,844,16124,184
14:46:55,-2780,908,16096,173
14:46:55,-2820,896,16092,197
14:46:55,-2836,888,16036,181
14:46:55,-2840,972,16072,177
14:46:55,-2784,896,16008,181
14:46:55,-2828,892,16076,184
14:46:55,-2836,840,16048,154
14:46:55,-2852,856,16128,181
14:46:55,-2852,864,16096,181
14:46:55,-2788,944,16080,184
14:46:55,-2868,892,16116,178
14:46:55,-2800,872,16072,169
14:46:55,-2828,920,16120,182
14:46:55,-2852,904,16128,177
14:46:55,-2736,936,16064,181
14:46:55,-2764,848,16044,186
14:46:55,-2844,908,16120,174
14:46:55,-2868,948,16092,180
14:46:55,-2852,888,16136,180
14:46:55,-2824,864,16036,183
14:46:56,-2808,940,16084,216
14:46:56,-2776,920,16100,175
14:46:56,-2852,912,16084,183
14:46:56,-2868,884,16068,178
14:46:56,-2844,888,16004,182
14:46:56,-2808,872,16056,184
14:46:56,-2852,852,16112,149
14:46:56,-2780,916,16020,180
14:46:56,-2804,844,16052,170
14:46:56,-2808,908,16072,164
14:46:56,-2888,892,16092,186
14:46:56,-2796,980,16128,178
14:46:56,-2804,900,16088,178
14:46:56,-2804,932,16060,172
14:46:56,-2792,836,16104,163
14:46:56,-2812,844,16124,176
14:46:56,-2824,796,16016,180
14:46:56,-2916,912,16072,176
14:46:56,-2852,900,16108,172
14:46:56,-2792,936,16096,171
14:46:56,-2832,868,16088,180
14:46:56,-2816,860,16068,182
14:46:56,-2916,924,16108,181
14:46:56,-2868,916,16056,214
14:46:56,-2800,892,16116,162
14:46:56,-2712,880,16072,183
14:46:56,-2748,868,16080,182
14:46:56,-2816,952,16036,202
14:46:56,-2848,888,16060,177
14:46:56,-2856,860,16088,183
14:46:56,-2796,888,16116,170
14:46:56,-2844,960,16128,178
14:46:56,-2832,876,16048,161
14:46:56,-2796,916,16060,180
14:46:56,-2852,880,16068,175
14:46:56,-2832,916,16100,186
14:46:56,-2784,964,16120,180
14:46:56,-2812,932,16056,170
14:46:56,-2716,920,16068,182
14:46:56,-2776,968,15956,174
14:46:56,-2796,796,16100,190
14:46:56,-2812,884,16104,172
14:46:56,-2824,880,16120,161
14:46:56,-2772,884,15996,205
14:46:56,-2840,876,15996,173
14:46:57,-2840,912,16068,173
14:46:57,-2872,948,16032,207
14:46:57,-2828,968,16096,177
14:46:57,-2828,904,16116,173
14:46:57,-2840,840,16076,179
14:46:57,-2800,812,16108,180
14:46:57,-2820,892,16104,184
14:46:57,-2784,908,16060,173
14:46:57,-2892,940,16068,181
14:46:57,-2780,908,16112,176
14:46:57,-2712,924,16092,184
14:46:57,-2816,856,16084,154
14:46:57,-2788,880,16100,181
14:46:57,-2840,844,16052,169
14:46:57,-2872,876,16116,177
14:46:57,-2824,972,16084,182
