Timestamp,AccX,AccY,AccZ,Heart_IR
0.0050051212310791016,-1576,-48,16220,1502
0.04478311538696289,-1556,12,16344,1473
0.08447694778442383,-1600,-52,16280,1461
0.12538695335388184,-1616,-44,16260,1445
0.16394281387329102,-1556,-20,16324,1413
0.20348548889160156,-1596,12,16280,1433
0.24355721473693848,-1616,-72,16292,1429
0.2840080261230469,-1568,28,16280,1431
0.3235437870025635,-1680,-76,16272,1464
0.36331677436828613,-1608,36,16268,1471
0.403364896774292,-1536,-8,16108,1534
0.44322943687438965,-1448,-12,16032,1781
0.4833095073699951,-1648,-76,16212,5195
0.5233361721038818,-1624,-68,16260,16333
0.5625033378601074,-1212,6652,17416,50987
0.6023149490356445,-1648,-3052,16244,115151
0.6422522068023682,-2432,-1100,16076,180711
0.6823086738586426,-1472,-364,17004,233253
0.722405195236206,-1368,444,16404,241296
0.7622873783111572,-1952,548,16648,250833
0.802269458770752,-2212,-8,20856,256508
0.8421878814697266,-2168,692,22064,260345
0.882183313369751,-3312,92,12476,261001
0.9221107959747314,-5976,3488,16228,258249
0.9622182846069336,-7060,1412,15140,259981
1.0011701583862305,-9172,1244,15880,261119
1.0416066646575928,-8988,796,16092,262143
1.08119535446167,-13280,268,13956,262143
1.1215019226074219,-12200,-944,16888,262143
1.1622025966644287,-12812,1256,18324,261634
1.2015345096588135,-7400,-244,15900,261259
1.2417247295379639,-8076,2972,15148,261701
1.2811925411224365,-3500,5548,10740,262125
1.3212075233459473,2060,7120,10184,262143
1.3615713119506836,1940,7536,7808,262051
1.4011642932891846,2244,6580,6116,261782
1.440180778503418,604,5836,8972,261873
1.481421947479248,-1552,3800,12752,262128
1.5202114582061768,-3596,3600,17360,262143
1.5605945587158203,-3252,1420,20128,262143
1.600191354751587,-4816,1892,21140,262143
1.6407077312469482,-4044,1120,18580,262143
1.6802916526794434,-3688,840,16528,262143
1.7202401161193848,-4132,2280,17776,262143
1.7602031230926514,-4492,2252,16748,262143
1.8002004623413086,-5680,3752,17092,261729
1.8402280807495117,-4936,3916,16760,257685
1.87921142578125,-6056,5276,15496,255466
1.9194693565368652,-5108,5472,14288,256156
1.9592688083648682,-4280,5292,12668,258325
1.9992079734802246,-5420,6404,13028,260298
2.039679765701294,-4640,5728,13192,261253
2.0792179107666016,-5248,6740,15024,261499
2.1191892623901367,-5200,6960,14824,261463
2.1594278812408447,-5120,8456,14652,261520
2.199237585067749,-4860,9384,13736,261614
2.239168405532837,-4948,10164,12932,261596
2.279226779937744,-4384,10008,13872,261619
2.318312406539917,-3844,9712,13728,261592
2.3583409786224365,-1928,9172,13328,261611
2.3981895446777344,952,8060,16332,261320
2.4381749629974365,676,7748,16828,258892
2.478422164916992,-76,8412,15828,257418
2.5181379318237305,424,8276,13216,259161
2.558276414871216,824,8756,11268,260649
2.598193883895874,-960,11236,10144,261083
2.638251543045044,-1972,11776,9288,261127
2.6781954765319824,-1136,12388,9676,261146
2.7181835174560547,-2600,13100,9544,261122
2.757337808609009,-3780,13952,8688,260929
2.797197103500366,-1836,12632,8972,260985
2.837667226791382,-1416,13540,9772,261091
2.8776888847351074,-1456,12816,8096,261106
2.9172096252441406,372,12540,10028,261110
2.9573001861572266,1016,12224,8560,261149
2.997171401977539,1336,12584,9568,261173
3.037196636199951,2220,12480,10112,261126
3.077516555786133,1904,13376,9848,261072
3.1172337532043457,2012,12972,10568,261198
3.1581192016601562,420,13696,9444,261332
3.197143077850342,952,12204,8460,261535
3.2367522716522217,1140,13664,9556,261661
3.276247501373291,3252,13948,11120,261735
3.316382884979248,2380,13864,9652,261683
3.357113838195801,1788,14020,8432,261626
3.396101236343384,2304,12004,5580,261541
3.436142921447754,3692,11512,5268,261434
3.4761533737182617,5004,6148,1284,261312
3.516169309616089,-4024,12660,7196,261315
3.556168794631958,432,7172,8880,261324
3.5961825847625732,572,5580,9592,261217
3.6362318992614746,-412,5192,10600,261285
3.676196813583374,-992,3732,10420,261195
3.715181827545166,-1316,4992,14000,261203
3.75547194480896,-936,872,11732,261439
3.795193910598755,-1500,3012,15964,261734
3.8353111743927,-1824,2392,19104,262131
3.8752307891845703,-1808,5944,20408,262143
3.9152255058288574,-908,11416,22084,262143
3.9551563262939453,6224,18276,18644,262063
3.995222330093384,18588,22688,8020,260008
4.035564184188843,20768,30080,-120,258501
4.07537841796875,25628,14724,5896,258400
4.115238904953003,29472,-31668,32767,258336
4.15525484085083,-30136,-32768,32767,258596
4.194254636764526,-26508,-32768,32767,256783
4.234205007553101,-6680,-15464,29028,251740
4.274704217910767,-4,-8252,23796,249054
4.314807415008545,396,-3860,16928,249498
4.354151010513306,612,-2580,13488,252396
4.394183397293091,1380,692,10920,254866
4.434134006500244,3716,4748,12876,256057
4.474677085876465,5420,9860,13716,256925
4.514770030975342,2616,16492,11580,257214
4.554326057434082,8520,32767,-5128,255929
4.594533920288086,28604,32767,-28988,255358
4.634198188781738,32767,7764,-15220,255508
4.673241376876831,-32768,-32768,32767,257310
4.713242053985596,-30488,-32768,32767,257318
4.753964424133301,4008,-9268,32767,255954
4.793302297592163,7836,-3860,19816,254591
4.8332390785217285,512,-7220,22600,251000
4.873234272003174,-3364,-7704,14984,250369
4.913275718688965,-7160,-1812,9504,252378
4.953739881515503,-4180,1104,7472,254743
4.993209362030029,-788,7236,11288,255867
5.033844709396362,-420,17960,14240,256528
5.074586391448975,8876,32767,3392,255552
5.113982200622559,31432,32767,-19336,255160
