Timestamp,AccX,AccY,AccZ,Heart_IR
8.34027647972107,-5724,-3676,-18976,262143
8.380247354507446,-4116,156,-16276,262143
8.420286417007446,-744,1944,-15636,262143
8.460376024246216,-1792,7992,-13932,262143
8.50037145614624,-4320,11192,-17684,262143
8.540292739868164,-3892,12720,-17748,262143
8.580327272415161,-7212,13772,-17448,262143
8.621267318725586,-5612,13872,-16120,262143
8.66069221496582,-5596,15712,-13980,262143
8.700359582901001,-7296,19472,-16248,262143
8.740346908569336,-11520,32767,-13888,262143
8.77921986579895,-24208,32767,25568,262143
8.819371461868286,-13524,-21156,18204,262143
8.860320568084717,-16920,-32768,-32768,262143
8.899222612380981,-2512,-21560,-12780,262143
8.939343929290771,-5172,22620,4964,262143
8.979512929916382,-8256,11940,-12140,262143
9.020010948181152,-14344,-9328,-19680,262143
9.05947756767273,-10640,-9404,-23520,262143
9.09921669960022,-7572,-4712,-14872,262143
9.139206409454346,-7440,-972,-15704,262143
9.179295539855957,-8796,336,-16612,262143
9.21954607963562,-9336,960,-17080,262143
9.258537530899048,-7952,2336,-16260,262143
9.2981595993042,-6092,2908,-15300,262143
9.33819842338562,-5192,3740,-14888,262143
9.37829303741455,-4296,4080,-14172,262143
9.41823697090149,-5064,4716,-13484,262143
9.458242654800415,-4712,5704,-14620,262143
9.498327493667603,-4676,6488,-13676,262143
9.538233757019043,-4988,7084,-13144,262143
9.578481912612915,-5268,7948,-14892,262143
9.618299722671509,-5188,8352,-15124,262143
9.658239603042603,-4432,8216,-13944,262143
9.698206663131714,-2968,7820,-13420,262143
9.738358974456787,-1596,7768,-12480,262143
9.777289152145386,-948,7600,-11412,262143
9.817227602005005,-820,7848,-11680,262143
9.85722017288208,-1136,8140,-10864,262143
9.897215843200684,-2032,8548,-11600,262143
9.937204122543335,-2128,8976,-12508,262143
9.977617502212524,-2484,8736,-12420,262143
10.017516613006592,-2832,8620,-13352,262143
10.057268381118774,-3056,7908,-12408,262143
10.097248792648315,-3004,8996,-14064,262143
10.137195110321045,-3360,9660,-12152,262143
10.177448034286499,-4596,11560,-13060,262143
10.217241764068604,-5224,13140,-11624,262143
10.256252527236938,-5272,15560,-11552,262143
10.296247482299805,-5376,22964,-6264,262143
10.336170196533203,-6852,32767,8544,262143
10.376918077468872,-10504,32767,32767,262143
10.416253566741943,-16176,10856,31024,262143
10.456299304962158,-26580,-32768,-15108,262143
10.49621844291687,-12844,-32768,-32768,262143
10.536238670349121,-3196,14504,10680,262143
10.576708555221558,-6864,15324,-6644,262143
10.616766214370728,-16328,-8864,-19412,262143
10.657000303268433,-12416,-11816,-21032,262143
10.696210145950317,-9004,-10720,-14060,262143
10.735292434692383,-7024,-5520,-16936,262143
10.775250673294067,-8296,-4240,-15608,262143
10.815248727798462,-10640,-472,-17488,262143
10.85525393486023,-10104,4084,-16120,262143
10.89528751373291,-9268,3244,-14268,262143
10.935323715209961,-7964,4340,-16536,262143
10.975768089294434,-6788,3724,-15692,262143
11.015517711639404,-5800,4092,-18852,262143
11.055222988128662,-4692,6408,-15704,262143
11.095332622528076,-3608,9184,-12560,262143
11.135435104370117,-2444,11156,-10508,262143
11.175233364105225,-2420,12408,-7424,262143
11.214361667633057,-2140,12976,-6720,262143
11.254261255264282,-2340,12596,-8344,262143
11.294565677642822,-2860,11428,-8088,262143
11.334253787994385,-4020,10508,-9804,262143
11.448480129241943,-4692,9736,-10808,262143
11.450439929962158,-5472,9632,-11688,262143
11.45473337173462,-7696,9056,-12544,262143
11.494219541549683,-9056,9676,-14516,262143
11.534238815307617,-9264,9564,-14928,262143
11.574266195297241,-9316,9676,-14760,262143
11.614577531814575,-6760,9392,-14396,262143
11.654282808303833,-2324,9548,-10908,262143
11.693585395812988,4504,14468,-3896,262143
11.733239650726318,8440,32767,7084,262143
11.773441553115845,-2168,32767,32644,262143
11.813270807266235,-10852,32767,23632,262143
11.8532874584198,-24816,-22836,32756,262143
11.89342713356018,-25088,-32768,-32768,262143
11.933273792266846,264,-30440,-16176,262143
11.973391056060791,-4640,23016,6904,262143
12.0132577419281,-3904,13492,-15824,262143
12.053307056427002,-8988,-10120,-18944,262143
12.093586921691895,-8312,-9764,-24016,262143
12.13325309753418,-5732,-11140,-16420,262143
12.173386335372925,-1564,-6084,-17872,262143
12.212302446365356,-2028,-3916,-17696,262143
12.252252340316772,-2404,68,-16368,262143
12.29290771484375,-4804,3260,-18132,262143
12.33229398727417,-4472,5084,-14768,262143
12.372254371643066,-6048,8532,-17572,262143
12.41224217414856,-6568,12192,-15704,262143
12.452602624893188,-7380,14728,-13744,262143
12.492384433746338,-5204,17788,-11356,262143
12.532510995864868,-4100,23640,-11716,262143
12.57228422164917,-5816,32767,2840,262143
12.613094568252563,-15120,32767,30236,262143
12.65231728553772,-6848,-16784,19688,262143
12.691246509552002,-18696,-32768,-32768,262143
12.731198787689209,672,-25236,-2816,262143
12.771567821502686,-7376,19648,-2252,262143
12.811260223388672,-17144,-288,-19476,262143
12.851327896118164,-11572,-19084,-22584,262143
12.89133358001709,-5040,-14132,-16564,262143
12.931285858154297,-5336,-12600,-13932,262143
12.971283912658691,-4156,-11616,-17064,262143
13.0112886428833,-4568,-10280,-14876,262143
13.051329851150513,-5112,-5928,-17840,262143
13.091233491897583,-7208,-2380,-15700,262143
13.131195068359375,-3232,-308,-13464,262143
13.170320987701416,-632,-152,-12356,262143
13.210286855697632,-1024,2452,-13668,262143
13.250382423400879,-3200,8500,-19024,262143
13.290196657180786,-9092,15784,-18920,262143
13.330242395401001,-7508,28416,-13984,262143
13.370434761047363,-11292,32767,-212,262143
13.410493612289429,-19996,32767,26672,262143
13.450518608093262,-17632,-31524,20140,262143
13.490994453430176,-20396,-32768,-32768,262143
13.530277252197266,-4944,-9652,13848,262143
13.570202589035034,-6964,22372,-788,262143
13.610695362091064,-15052,44,-13384,262143
13.649343729019165,-12504,-15004,-23664,262143
13.690194368362427,-3344,-12980,-19320,262143
13.729327917098999,-2652,-11180,-14728,262143
13.769402027130127,-3096,-10684,-18164,262143
13.809962749481201,-7696,-9640,-18184,262143
13.849425315856934,-5152,-8816,-16608,262143
13.889294862747192,-4120,-4304,-16956,262143
13.930569410324097,-6800,148,-12400,262143
13.969776153564453,-7732,4872,-14568,262143
14.009604215621948,-6964,9404,-13108,262143
14.049368858337402,-6956,15164,-11440,262143
14.089819431304932,-4600,25712,-7352,262143
14.128502368927002,-9696,32767,7664,262143
14.168299198150635,-16660,32767,25436,262143
14.208343744277954,-19552,-3196,24580,262143
14.24829363822937,-14360,-32768,-32768,262143
14.288277864456177,-152,-32768,-8060,262143
14.32839560508728,-6700,24152,4856,262143
14.369036674499512,-14544,8112,-10452,262143
14.408337831497192,-15300,-17012,-19900,262143
14.44829797744751,-7428,-14424,-20372,262143
14.488409519195557,-6436,-14024,-14984,262143
14.528330564498901,-4488,-11000,-15640,262143
14.568264484405518,-5132,-8784,-15072,262143
14.608466386795044,-6944,-4868,-14756,262143
14.647257328033447,-4364,-2000,-13044,262143
14.687249898910522,-3276,-828,-10332,262143
14.727279663085938,-2772,1548,-11852,262143
14.767251014709473,-6344,4664,-15564,262143
14.808040380477905,-10044,5028,-20216,262143
14.847301721572876,-14024,8912,-23000,262143
14.887279748916626,-14868,14060,-15608,262143
14.92731261253357,-19020,29656,-6320,262143
14.967421770095825,-26760,32767,4296,262143
15.007246255874634,-21204,30500,24600,262143
15.04732346534729,-14372,-32768,10228,262143
15.087350130081177,-5536,-32768,-32768,262143
15.126648902893066,-5604,-1052,4416,262143
15.166289329528809,-9436,21340,-272,262143
15.206250429153442,-16460,628,-9008,262143
15.246299743652344,-10044,-15864,-21340,262143
15.286835193634033,-6048,-13872,-16608,262143
15.326776504516602,-7544,-11488,-16224,262143
15.366349697113037,-8304,-10936,-18288,262143
15.406323909759521,-7248,-10796,-16796,262143
15.44632625579834,-7476,-9028,-14908,262143
15.48629641532898,-5820,-5236,-12500,262143
15.526689052581787,-4668,-620,-11732,262143
15.566299676895142,-4504,2776,-10172,262143
15.605252504348755,-8092,8180,-12348,262143
15.64532208442688,-11936,13696,-14776,262143
15.685436964035034,-14964,18000,-14332,262143
15.72532606124878,-16752,19380,-16428,262143
15.765876293182373,-9032,23060,-14352,262143
15.805304527282715,-3044,32767,-5260,262143
15.845247745513916,-3376,32767,32767,262143
15.885326862335205,-15344,-30984,27840,262143
15.925342559814453,-15432,-32768,-32768,262143
15.965339422225952,2816,-10620,-6892,262143
16.005276441574097,-1132,20912,5856,262143
16.0452663898468,-14948,1996,-11124,262143
16.08532214164734,-18568,-10176,-18916,262143
16.124412536621094,-9360,-9760,-18016,262143
16.16429829597473,-6640,-12344,-16052,262143
16.20531439781189,-7684,-10972,-17100,262143
16.244290828704834,-8704,-9056,-14100,262143
16.284578800201416,-7628,-1712,-16112,262143
16.3245689868927,-11024,292,-13652,262143
16.36430597305298,-8568,3396,-16012,262143
16.404258728027344,-8716,5208,-16540,262143
16.444246768951416,-9264,8464,-15632,262143
16.484304189682007,-9688,13180,-11732,262143
16.524579286575317,-10936,17476,-8704,262143
16.564276218414307,-10860,25404,-7416,262143
16.60327434539795,-14112,32767,-1144,262143
16.643341064453125,-14188,32767,17472,262143
16.683315753936768,-14328,4908,25672,262143
16.72338843345642,-24404,-32768,-12716,262143
16.76334309577942,-4932,-32768,-32768,262143
16.80335569381714,-1652,10880,9944,262143
16.843612670898438,-4364,19724,-5840,262143
16.88331437110901,-15684,-3128,-13876,262143
16.923316955566406,-13344,-12564,-24248,262143
16.963306188583374,-7232,-9248,-18172,262143
17.00334405899048,-6332,-6416,-15296,262143
17.043425798416138,-7616,-6212,-17924,262143
17.08332586288452,-9448,-8144,-17548,262143
17.122296810150146,-7640,-6656,-16228,262143
17.162757635116577,-7020,-6452,-14144,262143
17.202290296554565,-7612,-1060,-14172,262143
17.242456912994385,-6364,944,-12256,262143
17.2822687625885,-5872,4464,-14904,262143
17.322479009628296,-6360,7348,-12760,262143
17.362390995025635,-8380,12280,-16552,262143
17.402329683303833,-12708,16248,-13772,262143
17.4423885345459,-12920,18776,-14516,262143
17.48235845565796,-7108,22320,-13448,262143
17.5223069190979,-756,30032,-8300,262143
17.562324047088623,-2272,32767,10720,262143
17.6023108959198,-2732,25952,25344,262143
17.642611265182495,-12304,-32768,4628,262143
17.681334018707275,-16476,-32768,-32768,262143
17.72120475769043,680,1488,-280,262143
17.80433487892151,3384,21788,2800,262143
17.80578351020813,-5256,1216,-12136,262143
17.841292142868042,-12388,-10924,-23016,262143
17.881356716156006,-7924,-11912,-20652,262143
17.92129683494568,-2320,-10408,-16312,262143
17.96129274368286,-3552,-7200,-18400,262143
18.00133204460144,-6032,-3556,-18132,262143
18.04147481918335,-4412,-1620,-18396,262143
18.08133316040039,-7060,1620,-17456,262143
18.12132239341736,-9108,5172,-14972,262143
18.1612868309021,-11592,7680,-13784,262143
18.200331449508667,-12200,12644,-14624,262143
18.240365743637085,-13448,15032,-11544,262143
18.280247926712036,-9940,18456,-8148,262143
18.320321559906006,-2928,18600,-8132,262143
18.36038565635681,3004,25344,-10888,262143
18.400283336639404,-40,32767,6600,262143
18.44027590751648,-10696,32767,30520,262143
18.480294704437256,-18700,-26656,27428,262143
18.520364999771118,-22608,-32768,-28204,262143
18.560692310333252,2928,-32768,-18480,262143
