elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh,seconds_left
68405,lying,0,4,103.27,1886.9,292.4,1.36,2559.8,1,0,66
179622,sitting,0,2,80.98,1819.0,32.6,1.1,1999.0,1,0,45
180119,sitting,0,2,80.98,1824.8,91.4,1.19,2167.0,1,0,44
180399,sitting,0,2,80.98,1845.1,194.6,1.37,2520.1,1,0,44
180799,sitting,0,1,80.98,1843.5,291.4,1.59,2940.1,1,0,44
181209,sitting,0,1,80.98,1835.0,322.3,1.6,2940.1,1,0,43
181598,sitting,0,1,80.98,1835.8,325.5,1.6,2940.1,1,0,43
181999,sitting,0,1,80.98,1841.4,330.9,1.6,2940.1,1,0,43
182400,sitting,0,1,80.98,1828.1,321.5,1.61,2940.1,1,0,42
182799,sitting,0,1,80.98,1808.9,273.1,1.63,2940.1,1,0,42
183242,sitting,0,2,80.98,1811.6,176.5,1.37,2481.5,1,0,41
183598,sitting,0,2,80.98,1810.4,121.0,1.17,2127.1,1,0,41
183999,sitting,0,3,80.98,1809.1,116.4,1.18,2127.1,1,0,41
184430,sitting,0,3,80.98,1803.9,97.7,1.15,2071.2,1,0,40
184798,sitting,0,3,80.98,1802.9,99.1,1.15,2071.2,1,0,40
185205,sitting,0,3,80.98,1803.4,100.7,1.15,2071.2,1,0,39
185598,sitting,0,3,80.98,1793.6,127.7,1.19,2133.8,1,0,39
186015,sitting,0,3,80.98,1806.0,148.0,1.3,2350.6,1,0,39
186398,sitting,0,2,80.98,1812.0,148.7,1.3,2350.6,1,0,38
186799,sitting,0,2,80.98,1813.0,146.9,1.3,2350.6,1,0,38
187215,sitting,0,2,80.98,1822.3,145.2,1.29,2350.6,1,0,37
187598,sitting,0,2,80.98,1820.5,140.9,1.29,2350.6,1,0,37
187999,sitting,0,2,80.98,1829.2,99.4,1.29,2350.6,1,0,37
188441,sitting,0,2,80.98,1830.6,82.0,1.13,2074.1,1,0,36
188798,sitting,0,2,80.98,1826.4,75.7,1.14,2074.1,1,0,36
189199,sitting,0,2,80.98,1827.0,75.9,1.14,2074.1,1,0,35
189643,sitting,0,2,80.98,1823.4,74.0,1.14,2074.1,1,0,35
189998,sitting,0,2,80.98,1824.3,71.3,1.14,2074.1,1,0,35
190399,sitting,0,2,80.98,1818.8,73.9,1.14,2074.1,1,0,34
194046,sitting,0,0,80.98,1852.0,14.9,1.02,1886.2,1,0,31
194799,sitting,0,0,80.98,1853.1,12.4,1.02,1898.8,1,0,30
198028,sitting,0,0,80.98,1852.9,23.6,1.03,1903.2,1,0,27
203198,sitting,0,3,69.83,1936.2,136.5,1.18,2293.6,1,0,21
204843,sitting,0,3,69.83,1957.5,156.0,1.33,2607.3,1,0,20
205198,sitting,0,3,66.26,1976.1,149.5,1.32,2607.3,1,1,19
205599,sitting,0,3,66.26,1974.7,153.6,1.32,2607.3,1,1,19
214000,sitting,0,0,73.3,1870.5,38.8,1.06,1977.3,1,0,11
223239,sitting,0,3,73.3,1966.1,181.3,1.43,2804.3,1,0,1
224399,sitting,0,3,73.3,1938.7,181.3,1.45,2804.3,1,0,0
224800,sitting,0,3,73.3,1931.7,177.0,1.45,2804.3,1,0,0
226800,standing,1,3,73.3,1925.5,15.9,1.02,1964.0,1,0,88
228401,standing,1,3,73.3,1927.2,11.4,1.01,1951.3,1,0,86
230400,standing,1,3,73.3,1927.5,14.3,1.03,1975.9,1,0,84
233601,standing,1,3,73.3,1928.8,15.9,1.03,1994.3,1,0,81
234808,standing,1,3,73.3,1928.5,16.9,1.03,1994.3,1,0,80
235201,standing,1,3,73.3,1928.6,16.4,1.03,1994.3,1,0,79
236801,standing,1,3,73.3,1927.9,10.1,1.01,1955.2,1,0,78
239201,standing,1,3,73.3,1928.7,9.4,1.01,1955.9,1,0,75
240402,standing,0,3,73.3,1928.5,9.3,1.01,1944.8,1,0,74
241644,standing,0,3,73.3,1928.7,9.8,1.01,1953.3,1,0,73
242802,standing,0,3,73.3,1928.8,12.1,1.01,1953.3,1,0,72
244003,standing,0,3,73.3,1928.4,14.3,1.02,1966.7,1,0,71
246001,standing,0,3,73.3,1932.5,32.1,1.05,2028.7,1,0,69
250002,standing,0,3,73.3,1930.1,10.0,1.01,1953.2,1,0,65
252402,standing,0,3,73.3,1933.9,11.3,1.01,1962.3,1,0,62
261647,standing,0,3,73.3,1933.2,9.5,1.01,1959.2,1,0,53
264403,standing,0,4,73.3,1911.7,372.9,1.59,3034.5,1,0,50
264802,standing,0,4,73.3,1903.6,378.4,1.59,3034.5,1,0,50
265203,standing,0,4,73.3,1901.7,378.6,1.6,3034.5,1,0,49
265633,standing,0,4,68.45,1897.0,361.9,1.6,3034.5,1,1,49
266003,standing,0,4,68.45,1907.2,334.2,1.59,3034.5,1,1,49
266404,standing,0,1,68.45,1871.1,225.4,1.25,2337.9,1,1,48
266812,standing,0,3,68.45,1930.7,111.4,1.14,2202.8,1,1,48
267205,standing,0,3,68.45,1936.0,92.9,1.1,2120.4,1,1,47
267603,standing,0,3,68.45,1935.8,88.2,1.1,2120.4,1,1,47
268008,standing,0,3,68.45,1930.6,81.2,1.1,2120.4,1,1,47
268403,standing,0,3,68.45,1921.6,67.8,1.1,2120.4,1,1,46
268804,standing,0,3,68.45,1912.9,55.1,1.1,2098.3,1,1,46
269297,standing,0,3,68.45,1915.5,32.2,1.07,2047.5,1,0,45
269603,standing,0,3,68.45,1912.9,17.5,1.03,1966.3,1,0,45
270004,standing,0,3,68.45,1912.5,12.9,1.02,1948.6,1,0,45
270426,standing,0,3,68.45,1913.8,11.5,1.01,1939.0,1,0,44
270803,standing,0,3,68.45,1913.2,11.5,1.01,1939.0,1,0,44
271204,standing,0,3,68.45,1913.1,11.6,1.01,1935.2,1,0,43
271605,standing,0,3,68.45,1936.3,64.8,1.12,2166.6,1,0,43
272118,standing,0,3,68.45,1943.3,122.5,1.14,2209.7,1,0,42
272404,standing,0,3,68.45,1892.1,183.4,1.17,2209.7,1,0,42
272804,standing,0,3,68.45,1882.1,185.1,1.17,2209.7,1,0,42
273247,standing,0,2,68.45,1877.2,189.6,1.18,2209.7,1,0,41
273603,standing,0,2,68.45,1854.3,193.2,1.19,2209.7,1,0,41
274004,standing,0,2,68.45,1814.9,169.1,1.22,2209.7,1,0,41
274407,standing,0,3,68.45,1793.5,119.7,1.13,2032.4,1,0,40
274803,standing,0,2,68.45,1834.4,74.0,1.11,2032.4,1,0,40
275204,standing,0,2,68.45,1834.4,75.3,1.11,2032.4,1,0,39
275628,standing,0,2,68.45,1837.2,78.5,1.19,2183.1,1,0,39
276004,standing,0,0,70.19,1850.2,99.2,1.22,2263.2,1,1,39
276419,standing,0,0,70.19,1861.7,99.2,1.22,2263.2,1,1,38
276805,standing,0,3,70.19,1884.3,135.1,1.27,2386.0,1,1,38
277228,standing,0,3,70.19,1890.4,138.8,1.26,2386.0,1,1,37
277605,standing,0,3,70.19,1905.0,146.1,1.25,2386.0,1,1,37
278005,standing,0,3,70.19,1913.9,141.7,1.25,2386.0,1,1,37
278415,standing,0,3,70.19,1925.1,126.7,1.24,2386.0,1,1,36
278805,standing,0,3,70.19,1924.5,124.9,1.24,2386.0,1,1,36
279217,standing,0,3,70.19,1914.3,88.6,1.1,2097.4,1,1,35
279604,standing,0,3,70.19,1918.3,77.6,1.09,2097.4,1,1,35
280005,standing,0,3,70.19,1908.5,68.8,1.09,2084.7,1,0,35
280441,standing,0,3,70.19,1907.3,66.0,1.09,2084.7,1,0,34
280804,standing,0,3,70.19,1882.7,83.0,1.11,2084.7,1,0,34
281205,standing,0,3,62.81,1902.2,138.8,1.26,2397.7,1,1,33
281622,standing,0,3,62.81,1920.3,155.9,1.25,2401.0,1,1,33
282004,standing,0,3,62.81,1922.8,159.6,1.25,2401.0,1,1,33
282405,standing,0,3,62.81,1928.2,155.2,1.25,2401.0,1,1,32
282968,standing,0,3,62.81,1924.9,154.9,1.25,2401.0,1,1,32
283231,standing,0,3,62.81,1950.2,135.0,1.23,2401.0,1,1,31
283629,standing,0,3,62.81,1934.7,86.1,1.24,2401.0,1,1,31
284004,standing,0,3,62.81,1924.6,52.7,1.08,2070.3,1,1,31
284405,standing,0,3,62.81,1926.3,38.7,1.04,1997.7,1,1,30
284820,standing,0,3,62.81,1928.2,33.5,1.04,1997.7,1,1,30
285204,standing,0,3,62.81,1930.3,32.5,1.03,1997.7,1,0,29
285605,standing,0,3,62.81,1931.9,27.6,1.03,1997.7,1,0,29
286006,standing,0,3,62.81,1935.3,22.5,1.03,1997.7,1,0,29
286404,standing,0,3,62.81,1933.4,20.7,1.02,1979.3,1,0,28
286815,standing,0,3,62.81,1932.7,20.7,1.02,1979.3,1,0,28
287232,standing,0,3,62.81,1932.1,20.6,1.02,1979.3,1,0,27
287605,standing,0,3,62.81,1931.0,20.2,1.02,1979.3,1,0,27
288006,standing,0,3,62.81,1929.6,25.6,1.03,1986.1,1,0,27
288511,standing,0,3,62.81,1933.1,68.0,1.12,2174.4,1,0,26
288804,standing,0,3,62.81,1930.4,95.6,1.13,2174.4,1,0,26
289205,standing,0,3,62.81,1928.7,103.6,1.13,2174.4,1,0,25
289630,standing,0,3,62.81,1899.9,133.7,1.14,2174.4,1,0,25
290006,standing,0,3,62.81,1904.2,137.2,1.14,2174.4,1,0,25
290405,standing,0,3,62.81,1894.8,143.5,1.15,2174.7,1,0,24
290822,standing,0,0,62.81,1869.5,136.2,1.16,2174.7,1,0,24
291206,standing,0,0,62.81,1853.8,117.5,1.17,2174.7,1,0,23
291599,standing,0,2,62.81,1838.8,109.8,1.18,2174.7,1,0,23
