elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh,seconds_left
84276,lying,1,0,75.0,2195.9,7.0,1.01,2210.3,1,0,89
84677,lying,1,0,75.0,2195.8,7.0,1.01,2210.3,1,0,89
85078,lying,1,0,75.0,2196.2,7.1,1.01,2210.3,1,0,89
85520,lying,1,0,75.0,2196.2,7.6,1.01,2211.1,1,0,88
85878,lying,1,0,75.0,2196.5,7.3,1.01,2211.1,1,0,88
86283,lying,1,0,75.0,2197.4,6.8,1.01,2211.1,1,0,87
86681,lying,1,0,75.0,2197.1,6.5,1.01,2211.1,1,0,87
87078,lying,1,0,75.0,2197.4,6.9,1.01,2212.9,1,0,87
87479,lying,1,0,75.0,2196.8,6.8,1.01,2212.9,1,0,86
87879,lying,1,0,75.0,2197.2,6.1,1.01,2212.9,1,0,86
88279,lying,1,0,75.0,2197.1,6.9,1.01,2218.8,1,0,85
88707,lying,1,0,75.0,2197.8,7.3,1.01,2218.8,1,0,85
89296,lying,1,0,75.0,2198.1,7.9,1.01,2218.8,1,0,84
89479,lying,1,0,75.0,2198.7,7.4,1.01,2218.8,1,0,84
89886,lying,1,0,75.0,2198.7,7.6,1.01,2218.8,1,0,84
90281,lying,1,0,75.0,2198.6,7.5,1.01,2218.8,1,0,83
90717,lying,1,0,75.0,2197.7,7.7,1.01,2217.2,1,0,83
91081,lying,1,0,75.0,2196.5,8.4,1.01,2217.2,1,0,83
91481,lying,1,0,75.0,2196.9,8.0,1.01,2211.2,1,0,82
91880,lying,1,0,75.0,2196.3,8.2,1.01,2214.3,1,0,82
92282,lying,1,0,75.0,2196.1,8.6,1.01,2214.3,1,0,81
92731,lying,1,0,75.0,2196.3,9.1,1.01,2215.6,1,0,81
93075,lying,1,0,75.0,2197.0,8.9,1.01,2215.6,1,0,81
93610,lying,1,0,75.0,2197.8,8.4,1.01,2215.6,1,0,80
93882,lying,1,0,75.0,2197.8,8.4,1.01,2215.6,1,0,80
94281,lying,1,0,75.0,2197.7,9.0,1.01,2220.2,1,0,79
94673,lying,1,0,75.0,2198.3,8.8,1.01,2220.2,1,0,79
95073,lying,1,0,75.0,2198.6,8.8,1.01,2220.2,1,0,79
95473,lying,1,0,75.0,2198.5,9.5,1.01,2220.2,1,0,78
95882,lying,1,0,75.0,2197.7,9.9,1.01,2220.2,1,0,78
96318,lying,1,0,75.0,2197.6,9.7,1.01,2220.2,1,0,77
96682,lying,1,0,75.0,2197.8,9.0,1.01,2216.4,1,0,77
97082,lying,1,0,75.0,2197.4,9.7,1.01,2216.4,1,0,77
97505,lying,1,0,75.0,2197.1,11.0,1.01,2228.5,1,0,76
98248,lying,1,0,75.0,2197.9,11.4,1.01,2228.5,1,0,76
98359,lying,1,0,75.0,2198.3,10.9,1.01,2228.5,1,0,75
98673,lying,1,0,75.0,2198.1,10.8,1.01,2228.5,1,0,75
99073,lying,1,0,75.0,2198.6,11.1,1.01,2228.5,1,0,75
99474,lying,0,0,75.0,2198.7,10.2,1.01,2228.5,1,0,74
99874,lying,0,0,75.0,2198.1,8.8,1.01,2224.6,1,0,74
100310,lying,0,0,75.0,2198.6,7.5,1.01,2216.4,1,0,73
100675,lying,0,0,75.0,2198.6,8.8,1.01,2217.7,1,0,73
101098,lying,0,0,75.0,2198.4,10.1,1.01,2217.7,1,0,73
101475,lying,0,0,75.0,2198.4,10.1,1.01,2217.7,1,0,72
101878,lying,0,0,75.0,2198.2,10.0,1.01,2217.7,1,0,72
102574,lying,0,0,75.0,2199.0,9.6,1.01,2217.7,1,0,71
102675,lying,0,0,75.0,2197.7,9.6,1.01,2217.7,1,0,71
103117,lying,0,0,75.0,2197.7,8.4,1.01,2212.6,1,0,71
103475,lying,0,0,75.0,2198.7,7.0,1.01,2212.6,1,0,70
103892,lying,0,0,75.0,2198.0,6.6,1.01,2210.8,1,0,70
