elapsed_ms,label,is_transition,activity_class,bpm,mean_mag,std_mag,peak_rel,peak_max,ppg_contact,bpm_fresh,seconds_left
80227,lying,0,0,71.83,1835.4,108.0,1.21,2227.9,1,0,57
80649,lying,0,0,71.83,1822.9,123.9,1.22,2227.9,1,0,57
81027,lying,0,0,71.83,1834.1,121.8,1.21,2227.9,1,0,57
81469,lying,0,0,65.02,1861.3,130.5,1.2,2227.9,1,1,56
81946,lying,0,0,65.02,1913.3,159.7,1.16,2227.9,1,1,56
82252,lying,0,0,65.02,1941.4,186.0,1.16,2255.2,1,1,55
82628,lying,0,0,65.02,1967.7,230.1,1.3,2559.5,1,1,55
83029,lying,0,0,65.02,2044.8,218.7,1.25,2559.5,1,1,55
83507,lying,0,0,65.02,2113.0,207.8,1.21,2559.5,1,1,54
83828,lying,0,0,65.02,2150.8,200.6,1.19,2559.5,1,1,54
84229,lying,0,0,65.02,2174.5,201.8,1.18,2559.5,1,1,53
84649,lying,0,0,65.02,2200.8,166.0,1.16,2559.5,1,1,53
85029,lying,0,0,65.02,2212.8,127.5,1.13,2498.9,1,0,53
85434,lying,0,0,65.02,2210.6,117.7,1.13,2498.9,1,0,52
85830,lying,0,0,65.02,2195.7,115.2,1.14,2498.9,1,0,52
86244,lying,0,0,65.02,2195.4,113.6,1.14,2498.9,1,0,51
86667,lying,0,0,65.02,2186.1,102.4,1.11,2434.0,1,0,51
87030,lying,0,0,65.02,2191.5,80.7,1.09,2385.8,1,0,51
87432,lying,0,0,65.02,2179.5,42.7,1.06,2315.9,1,0,50
87871,lying,0,0,65.13,2179.8,40.4,1.06,2315.9,1,1,50
88231,lying,0,0,65.13,2184.7,36.0,1.06,2315.9,1,1,49
88642,lying,0,0,65.13,2178.7,33.9,1.05,2295.7,1,1,49
89031,lying,0,0,65.13,2172.7,37.1,1.06,2295.7,1,1,49
89431,lying,0,0,65.13,2174.2,47.9,1.06,2295.7,1,1,48
89848,lying,0,0,65.13,2175.0,55.7,1.06,2305.4,1,1,48
90232,lying,0,0,65.13,2175.0,67.9,1.07,2322.7,1,1,47
90632,lying,0,0,65.13,2172.0,72.6,1.07,2322.7,1,1,47
91147,lying,0,0,65.13,2167.4,76.2,1.07,2322.7,1,1,46
91431,lying,0,0,65.13,2178.0,78.5,1.07,2322.7,1,1,46
91833,lying,0,0,64.55,2176.5,73.5,1.07,2322.7,1,1,46
92250,lying,0,0,64.55,2180.9,71.7,1.07,2322.9,1,1,45
92632,lying,0,0,64.55,2181.0,65.9,1.07,2338.6,1,1,45
93066,lying,0,0,67.3,2184.6,68.0,1.07,2338.6,1,1,45
93432,lying,0,0,67.3,2194.6,65.6,1.07,2338.6,1,1,44
93835,lying,0,0,67.3,2188.5,63.9,1.07,2338.6,1,1,44
94234,lying,0,0,67.3,2190.6,69.8,1.07,2338.6,1,1,43
94633,lying,0,0,67.3,2186.4,72.4,1.07,2338.6,1,1,43
95035,lying,0,0,67.3,2185.6,68.7,1.07,2334.5,1,1,43
95457,lying,0,0,67.3,2188.0,64.9,1.06,2327.3,1,1,42
95834,lying,0,0,67.3,2189.7,61.9,1.06,2327.3,1,1,42
96268,lying,0,0,67.3,2190.7,65.7,1.06,2327.3,1,1,41
96624,lying,0,0,67.3,2193.8,60.2,1.04,2290.5,1,1,41
97025,lying,0,0,67.3,2198.6,57.0,1.04,2290.5,1,0,41
97453,lying,0,0,67.3,2200.6,53.8,1.04,2290.5,1,0,40
97834,lying,0,0,67.3,2203.4,141.8,1.22,2691.8,1,0,40
98278,lying,0,0,67.3,2184.7,156.4,1.23,2691.8,1,0,39
98633,lying,0,0,67.3,2180.8,159.9,1.23,2691.8,1,0,39
99089,lying,0,0,67.3,2180.8,159.9,1.23,2691.8,1,0,39
99424,lying,0,0,75.83,2185.1,160.6,1.23,2691.8,1,1,38
99871,lying,0,0,75.83,2213.4,183.5,1.22,2691.8,1,1,38
100226,lying,0,0,76.19,2220.9,133.2,1.16,2583.9,1,1,37
100641,lying,0,0,76.19,2257.5,110.8,1.14,2583.9,1,1,37
101025,lying,0,0,76.19,2277.8,97.0,1.13,2583.9,1,1,37
101427,lying,0,0,76.19,2319.8,117.7,1.18,2726.7,1,1,36
101837,lying,0,0,76.19,2312.1,145.9,1.18,2726.7,1,1,36
102227,lying,0,0,76.19,2279.5,141.0,1.2,2726.7,1,1,35
102626,lying,0,0,76.19,2260.7,146.0,1.21,2726.7,1,1,35
103026,lying,0,0,76.19,2240.5,145.8,1.22,2726.7,1,1,35
103436,lying,0,0,76.19,2221.3,144.0,1.23,2726.7,1,1,34
103827,lying,0,0,76.19,2169.6,88.3,1.18,2559.3,1,1,34
104227,lying,0,0,76.19,2184.5,132.2,1.22,2663.9,1,0,33
104754,lying,0,0,76.19,2219.5,151.7,1.2,2663.9,1,0,33
105026,lying,0,0,76.19,2253.9,154.9,1.18,2663.9,1,0,33
105497,lying,0,0,76.19,2280.4,154.8,1.17,2663.9,1,0,32
105826,lying,0,0,76.19,2313.4,148.9,1.15,2663.9,1,0,32
106237,lying,0,0,76.19,2344.7,129.1,1.14,2663.9,1,0,31
106628,lying,0,0,76.19,2357.8,35.5,1.05,2487.1,1,0,31
107028,lying,0,0,76.19,2359.6,55.1,1.1,2592.8,1,0,31
107443,lying,0,0,76.19,2327.3,101.7,1.11,2592.8,1,0,30
107828,lying,0,0,76.19,2290.2,125.5,1.13,2592.8,1,0,30
108269,lying,0,0,76.19,2251.3,131.5,1.15,2592.8,1,0,29
108629,lying,0,0,76.19,2221.1,132.4,1.17,2592.8,1,0,29
109070,lying,0,0,76.19,2188.2,125.7,1.18,2592.8,1,0,29
109429,lying,0,0,76.19,2153.6,75.3,1.14,2457.0,1,0,28
109910,lying,0,0,76.19,2151.4,60.5,1.08,2317.8,1,0,28
110240,lying,0,0,76.19,2176.0,120.3,1.24,2707.0,1,0,27
110630,lying,0,0,76.19,2198.2,124.3,1.23,2707.0,1,0,27
111029,lying,0,0,76.19,2226.6,128.5,1.22,2707.0,1,0,27
111466,lying,0,0,76.19,2273.7,142.5,1.19,2707.0,1,0,26
111830,lying,0,0,76.19,2264.3,154.1,1.2,2707.0,1,0,26
112230,lying,0,0,76.19,2278.6,158.2,1.19,2707.0,1,0,25
112641,lying,0,0,76.19,2245.1,148.0,1.13,2542.2,1,0,25
113030,lying,0,0,76.19,2266.9,165.3,1.15,2601.0,1,0,25
113461,lying,0,0,76.19,2274.4,167.8,1.14,2601.0,1,0,24
113920,lying,0,0,76.19,2269.7,163.4,1.15,2601.0,1,0,24
114230,lying,0,0,76.19,2284.4,154.0,1.14,2601.0,1,0,23
114631,lying,0,0,76.19,2261.4,160.8,1.15,2601.0,1,0,23
115060,lying,0,0,76.19,2271.6,150.0,1.15,2601.0,1,0,23
115432,lying,0,0,76.19,2223.5,139.5,1.14,2541.3,1,0,22
115866,lying,0,0,76.19,2185.2,124.9,1.16,2541.3,1,0,22
116232,lying,0,0,76.19,2159.9,86.4,1.11,2388.2,1,0,21
116632,lying,0,0,76.19,2160.0,87.4,1.11,2396.7,1,0,21
117033,lying,0,0,76.19,2177.6,79.0,1.1,2396.7,1,0,21
117432,lying,0,0,76.19,2191.1,77.0,1.09,2396.7,1,0,20
117834,lying,0,0,76.19,2206.1,70.5,1.09,2396.7,1,0,20
118345,lying,0,0,70.13,2224.7,64.7,1.08,2396.7,1,1,19
118632,lying,0,0,70.13,2217.6,55.2,1.08,2396.7,1,1,19
119033,lying,0,0,76.41,2215.8,37.5,1.03,2293.2,1,1,19
119458,lying,0,0,76.41,2227.6,97.8,1.21,2685.8,1,1,18
119834,lying,0,0,76.41,2237.4,106.5,1.2,2685.8,1,1,18
120263,lying,0,0,76.41,2244.1,104.2,1.2,2685.8,1,1,17
120625,lying,0,0,76.41,2228.1,121.3,1.21,2685.8,1,1,17
121039,lying,0,0,76.41,2247.2,145.6,1.2,2685.8,1,1,17
121434,lying,0,0,76.41,2289.3,164.6,1.17,2685.8,1,1,16
121838,lying,0,0,76.41,2302.7,142.4,1.13,2597.5,1,1,16
122267,lying,0,0,76.41,2301.1,138.6,1.13,2597.5,1,1,15
122679,lying,0,0,76.41,2321.4,144.3,1.16,2703.1,1,0,15
123024,lying,0,0,76.41,2371.1,183.5,1.27,3006.9,1,0,15
123425,lying,0,0,76.41,2328.9,218.6,1.29,3006.9,1,0,14
123854,lying,0,0,76.41,2275.1,248.2,1.32,3006.9,1,0,14
124226,lying,0,0,76.41,2266.5,263.4,1.33,3006.9,1,0,13
124630,lying,0,0,76.41,2206.5,327.0,1.36,3006.9,1,0,13
125025,lying,0,0,76.41,2171.7,350.7,1.38,3006.9,1,0,13
125458,lying,0,0,76.41,2095.7,316.4,1.31,2743.4,1,0,12
125825,lying,0,0,76.41,2086.3,312.5,1.31,2743.4,1,0,12
126260,lying,0,0,76.41,1989.2,420.0,1.38,2743.4,1,0,11
126626,lying,0,0,76.41,2000.3,448.6,1.43,2859.2,1,0,11
127026,lying,0,0,76.41,1995.5,429.2,1.43,2859.2,1,0,11
127522,lying,0,0,76.41,2010.7,419.1,1.42,2859.2,1,0,10
127826,lying,0,0,76.41,2005.5,436.6,1.43,2859.2,1,0,10
128270,lying,0,0,76.41,2044.7,449.8,1.4,2859.2,1,0,9
128628,lying,0,0,76.41,2148.5,316.1,1.33,2859.2,1,0,9
129027,lying,0,0,76.41,2129.3,264.6,1.31,2792.1,1,0,9
129443,lying,0,0,76.41,2208.5,263.7,1.35,2991.7,1,0,8
129827,lying,0,0,76.41,2211.2,247.9,1.35,2991.7,1,0,8
130237,lying,0,0,76.41,2280.6,168.7,1.31,2991.7,1,0,7
130628,lying,0,0,76.41,2264.5,155.2,1.32,2991.7,1,0,7
131058,lying,0,0,76.41,2284.2,170.6,1.31,2991.7,1,0,7
131429,lying,0,0,76.41,2272.6,167.0,1.32,2991.7,1,0,6
131879,lying,0,0,84.37,2262.8,133.1,1.15,2610.6,1,1,6
132244,lying,0,0,84.37,2263.3,134.3,1.15,2610.6,1,1,5
132631,lying,0,0,84.37,2268.1,134.8,1.15,2610.6,1,1,5
133029,lying,0,0,84.37,2310.7,136.9,1.14,2626.8,1,1,5
133456,lying,0,0,84.37,2323.1,108.5,1.13,2626.8,1,1,4
133830,lying,0,0,84.37,2356.2,86.0,1.11,2626.8,1,1,4
134243,lying,0,0,84.37,2373.5,76.2,1.11,2626.8,1,1,3
134629,lying,0,0,84.37,2413.2,79.9,1.14,2741.2,1,1,3
135029,lying,0,0,84.37,2404.9,102.2,1.14,2741.2,1,1,3
135465,lying,0,0,84.37,2349.0,209.0,1.17,2741.2,1,0,2
135830,lying,0,0,84.37,2314.3,236.5,1.18,2741.2,1,0,2
136285,lying,0,0,84.37,2224.0,296.8,1.23,2741.2,1,0,1
136767,lying,0,0,84.37,2145.2,304.6,1.28,2741.2,1,0,1
137033,lying,0,0,84.37,2035.8,272.6,1.29,2631.8,1,0,1
137434,lying,0,0,84.37,1955.6,228.9,1.32,2575.5,1,0,0
137830,lying,0,0,84.37,1925.7,185.7,1.3,2500.3,1,0,0
138231,sitting,1,0,84.37,1900.4,192.1,1.48,2807.4,1,0,89
138668,sitting,1,0,84.37,1907.2,189.6,1.47,2807.4,1,0,89
139031,sitting,1,0,84.37,1908.8,188.7,1.47,2807.4,1,0,89
139440,sitting,1,0,84.37,1922.3,183.0,1.46,2807.4,1,0,88
139831,sitting,1,0,84.37,1914.7,179.6,1.47,2807.4,1,0,88
140231,sitting,1,0,84.37,1939.9,182.4,1.45,2807.4,1,0,87
140659,sitting,1,0,84.37,1939.8,122.0,1.14,2213.5,1,0,87
141168,sitting,1,0,84.37,1959.8,105.1,1.13,2213.5,1,0,86
141439,sitting,1,0,84.37,1973.6,107.2,1.12,2213.5,1,0,86
141858,sitting,1,0,84.37,1986.3,104.5,1.11,2213.5,1,0,86
142231,sitting,1,0,84.37,2011.4,74.0,1.1,2213.5,1,0,85
142633,sitting,1,0,84.37,2007.5,232.6,1.49,3000.0,1,0,85
143034,sitting,1,0,84.37,1996.7,234.1,1.5,3000.0,1,0,85
143432,sitting,1,0,84.37,1980.2,235.8,1.52,3000.0,1,0,84
143890,sitting,1,0,84.37,1960.8,238.0,1.53,3000.0,1,0,84
144232,sitting,1,0,84.37,1943.1,238.3,1.54,3000.0,1,0,83
146266,sitting,1,0,84.37,1908.5,74.3,1.21,2304.6,1,0,81
146634,sitting,1,0,84.37,1917.4,104.7,1.25,2399.1,1,0,81
147025,sitting,1,0,84.37,1913.3,105.5,1.25,2399.1,1,0,81
147440,sitting,1,0,84.37,1908.5,106.3,1.26,2399.1,1,0,80
147833,sitting,1,0,84.37,1916.5,153.6,1.32,2525.4,1,0,80
148274,sitting,1,0,84.37,1951.7,166.8,1.29,2525.4,1,0,79
148625,sitting,1,0,84.37,1978.8,163.0,1.28,2525.4,1,0,79
149039,sitting,1,0,84.37,2013.1,159.5,1.25,2525.4,1,0,79
149425,sitting,1,0,84.37,2046.1,150.5,1.23,2525.4,1,0,78
149826,sitting,1,0,84.37,2108.3,252.4,1.42,2999.9,1,0,78
150317,sitting,1,0,84.37,2103.2,231.5,1.43,2999.9,1,0,77
150624,sitting,1,0,84.37,2069.5,243.6,1.45,2999.9,1,0,77
151066,sitting,1,0,84.37,2032.9,252.2,1.48,2999.9,1,0,77
151426,sitting,1,0,84.37,1986.9,249.9,1.51,2999.9,1,0,76
151827,sitting,1,0,84.37,1955.3,247.1,1.53,2999.9,1,0,76
152229,sitting,1,0,84.37,1892.9,28.3,1.07,2023.8,1,0,75
152626,sitting,1,0,84.37,1886.1,14.4,1.02,1921.8,1,0,75
153063,sitting,1,0,84.37,1887.2,14.3,1.02,1921.8,1,0,75
153428,sitting,0,0,84.37,1905.6,47.1,1.1,2095.1,1,0,74
153864,sitting,0,0,84.37,1903.2,83.9,1.11,2113.4,1,0,74
154226,sitting,0,0,84.37,1882.3,101.6,1.12,2113.4,1,0,73
154667,sitting,0,0,84.37,1871.1,103.8,1.13,2113.4,1,0,73
155027,sitting,0,0,84.37,1873.8,127.3,1.21,2258.2,1,0,73
155441,sitting,0,0,84.37,1868.9,127.5,1.21,2258.2,1,0,72
155827,sitting,0,0,84.37,1841.5,115.7,1.23,2258.2,1,0,72
156262,sitting,0,0,84.37,1870.9,219.8,1.76,3292.7,1,0,71
156627,sitting,0,0,84.37,1893.1,249.6,1.74,3292.7,1,0,71
157049,sitting,0,0,84.37,1892.9,250.0,1.74,3292.7,1,0,71
157428,sitting,0,0,84.37,1881.4,240.8,1.75,3292.7,1,0,70
157829,sitting,0,0,84.37,1877.6,242.8,1.75,3292.7,1,0,70
158295,sitting,0,0,84.37,1884.3,242.2,1.75,3292.7,1,0,69
158629,sitting,0,0,84.37,1857.8,148.8,1.51,2800.3,1,0,69
159046,sitting,0,0,84.37,1839.9,75.5,1.11,2038.1,1,0,69
159432,sitting,0,0,84.37,1844.8,83.7,1.1,2038.1,1,0,68
159866,sitting,0,0,78.79,1851.9,88.4,1.12,2073.9,1,1,68
160229,sitting,0,0,78.79,1854.1,86.7,1.12,2073.9,1,1,67
160666,sitting,0,0,78.79,1847.3,83.7,1.12,2073.9,1,1,67
161030,sitting,0,0,78.79,1842.3,70.8,1.13,2073.9,1,1,67
161431,sitting,0,0,78.79,1850.8,67.3,1.12,2073.9,1,1,66
161846,sitting,0,0,78.79,1852.1,55.4,1.12,2073.9,1,1,66
162230,sitting,0,0,78.79,1844.5,53.3,1.07,1971.7,1,1,65
162672,sitting,0,0,78.79,1857.1,66.2,1.13,2093.4,1,1,65
163030,sitting,0,0,78.79,1861.5,67.1,1.12,2093.4,1,1,65
163443,sitting,0,0,78.79,1860.5,66.6,1.13,2093.4,1,1,64
163831,sitting,0,0,78.79,1852.2,72.1,1.13,2093.4,1,0,64
164285,sitting,0,0,79.23,1852.2,73.4,1.13,2093.4,1,1,63
164630,sitting,0,0,79.23,1856.0,66.5,1.13,2093.4,1,1,63
165092,sitting,0,0,79.23,1843.1,49.0,1.04,1926.0,1,1,63
165431,sitting,0,0,79.23,1844.0,45.5,1.04,1926.0,1,1,62
165832,sitting,0,0,79.23,1843.3,42.5,1.04,1915.4,1,1,62
166303,sitting,0,0,79.23,1852.1,30.5,1.03,1915.4,1,1,61
166631,sitting,0,0,79.23,1851.5,29.3,1.03,1912.1,1,1,61
167032,sitting,0,0,79.23,1857.8,32.8,1.04,1930.1,1,1,61
167463,sitting,0,0,79.23,1853.8,44.9,1.04,1930.1,1,1,60
167833,sitting,0,0,79.23,1849.2,46.8,1.04,1930.1,1,0,60
168330,sitting,0,0,79.23,1854.0,52.1,1.05,1949.3,1,0,59
168635,sitting,0,0,79.23,1853.4,61.5,1.05,1949.3,1,0,59
169067,sitting,0,0,79.23,1851.8,62.3,1.05,1949.3,1,0,59
169432,sitting,0,0,79.23,1850.6,61.8,1.05,1949.3,1,0,58
169874,sitting,0,0,79.23,1853.6,55.8,1.05,1949.3,1,0,58
170233,sitting,0,0,86.25,1855.4,59.5,1.06,1970.9,1,1,57
173433,sitting,0,0,73.29,1870.0,82.1,1.1,2064.0,1,1,54
176627,sitting,0,0,73.29,1982.4,108.1,1.15,2274.9,1,0,51
177050,sitting,0,0,73.29,1999.4,95.8,1.14,2274.9,1,0,51
177533,sitting,0,0,73.29,2025.6,81.8,1.12,2274.9,1,0,50
177827,sitting,0,0,73.29,2041.4,93.4,1.15,2338.3,1,0,50
178226,sitting,0,0,73.29,2014.8,141.7,1.16,2338.3,1,0,49
178643,sitting,0,0,73.29,1992.1,141.6,1.17,2338.3,1,0,49
179026,sitting,0,0,73.29,1963.1,138.8,1.19,2338.3,1,0,49
179428,sitting,0,0,73.29,1944.9,144.0,1.2,2338.3,1,0,48
179827,sitting,0,0,73.29,1920.2,140.3,1.22,2338.3,1,0,48
180266,sitting,0,0,73.29,1878.5,108.7,1.13,2119.1,1,0,47
180627,sitting,0,0,73.29,1877.1,62.5,1.07,2012.6,1,0,47
181869,sitting,0,0,73.29,1862.5,59.3,1.06,1983.5,1,0,46
182661,sitting,0,0,73.29,1856.5,64.5,1.07,1992.6,1,0,45
183441,sitting,0,0,73.29,1859.5,79.4,1.09,2034.7,1,0,44
184228,sitting,0,0,73.29,1857.5,92.8,1.1,2042.5,1,0,43
184659,sitting,0,0,73.29,1824.0,129.6,1.12,2042.5,1,0,43
187880,sitting,0,0,66.26,1844.4,47.7,1.1,2035.5,1,1,40
189063,sitting,0,0,66.26,1862.1,53.9,1.09,2035.5,1,0,39
199459,sitting,0,0,66.26,1831.7,29.6,1.04,1907.6,1,0,28
199825,sitting,0,0,66.26,1830.1,26.1,1.04,1907.6,1,0,28
201068,sitting,0,0,66.26,1828.7,18.1,1.02,1869.2,1,0,27
201827,sitting,0,0,66.26,1826.8,18.2,1.02,1869.2,1,0,26
202627,sitting,0,0,66.26,1825.9,16.8,1.02,1863.9,1,0,25
203026,sitting,0,0,66.26,1826.8,17.1,1.02,1863.9,1,0,25
203827,sitting,0,0,66.26,1826.8,16.6,1.02,1863.9,1,0,24
204700,sitting,0,0,66.26,1829.1,15.1,1.02,1863.9,1,0,23
205171,sitting,0,0,66.26,1829.5,14.8,1.02,1860.4,1,0,22
205427,sitting,0,0,66.26,1826.6,16.6,1.02,1863.5,1,0,22
206627,sitting,0,0,66.26,1824.9,16.5,1.02,1863.5,1,0,21
207063,sitting,0,0,66.26,1824.8,17.0,1.02,1863.5,1,0,21
208227,sitting,0,0,66.26,1824.1,12.9,1.01,1849.4,1,0,19
208629,sitting,0,0,66.26,1827.3,15.3,1.03,1875.5,1,0,19
209030,sitting,0,0,66.26,1827.2,15.4,1.03,1875.5,1,0,19
209439,sitting,0,0,66.26,1827.0,14.6,1.03,1875.5,1,0,18
209828,sitting,0,0,66.26,1826.4,25.8,1.04,1897.8,1,0,18
210229,sitting,0,0,66.26,1829.3,51.5,1.11,2026.4,1,0,17
211454,sitting,0,0,66.26,1829.5,70.6,1.11,2026.4,1,0,16
214230,sitting,0,0,66.26,1832.8,32.5,1.06,1935.5,1,0,13
215845,sitting,0,0,66.26,1828.8,13.9,1.02,1856.5,1,0,12
216230,sitting,0,0,66.26,1829.3,13.3,1.01,1856.5,1,0,11
217432,sitting,0,0,66.26,1826.8,12.6,1.01,1853.2,1,0,10
218751,sitting,0,0,66.36,1825.7,14.2,1.02,1856.5,1,1,9
222279,sitting,0,0,66.36,1829.1,11.3,1.01,1853.1,1,0,5
223046,sitting,0,0,66.36,1830.4,11.4,1.02,1857.9,1,0,5
223852,sitting,0,0,66.36,1829.9,15.0,1.02,1863.1,1,0,4
225438,sitting,0,0,66.36,1831.0,17.7,1.02,1865.3,1,0,2
226659,sitting,0,0,66.36,1832.3,15.2,1.02,1865.3,1,0,1
229026,standing,1,0,71.03,1830.6,18.4,1.02,1867.2,1,1,89
229426,standing,1,0,71.03,1829.7,18.3,1.02,1867.2,1,1,88
229852,standing,1,0,71.03,1829.6,18.0,1.02,1867.2,1,1,88
230226,standing,1,0,71.03,1830.9,18.1,1.02,1867.2,1,1,87
231027,standing,1,0,71.03,1828.0,15.3,1.02,1858.2,1,1,87
231826,standing,1,0,63.84,1826.4,15.2,1.02,1857.9,1,1,86
232265,standing,1,0,63.84,1825.4,18.8,1.02,1867.7,1,1,85
233842,standing,1,0,63.84,1824.6,30.5,1.04,1893.0,1,1,84
234638,standing,1,0,63.84,1826.5,31.1,1.04,1893.0,1,1,83
235028,standing,1,0,63.84,1825.7,31.2,1.04,1893.0,1,1,83
237043,standing,1,0,63.84,1837.2,47.3,1.12,2064.5,1,0,81
