elapsed_ms,ir
60676,165221
60685,165259
60695,165277
60706,165298
60715,165319
60725,165359
60735,165336
60746,165361
60755,165390
60765,165385
60775,165413
60785,165422
60795,165433
60805,165419
60815,165423
60825,165760
60835,165812
60845,165800
60855,165779
60906,165793
60916,165765
60967,165814
61010,165746
61015,165730
61067,165623
61076,165626
61085,165641
61095,165682
61105,165683
61115,165695
61126,165706
61135,165717
61145,165693
61155,165653
61165,165666
61176,165716
61185,165694
61196,165717
61205,165674
61216,165738
61225,165715
61236,165752
61245,165725
61256,165776
61265,165766
61276,165802
61285,165775
61295,165781
61305,165803
61315,165788
61326,165832
61335,165793
61346,165841
61355,165814
61365,165822
61375,165808
61385,165819
61395,165811
61405,165788
61416,165858
61467,165962
61478,165994
61485,165955
61495,165982
61506,166000
61556,165947
61566,165969
61616,165853
61661,165892
61666,165876
61676,165853
61687,165844
61696,165840
61706,165820
61717,165823
61726,165846
61736,165864
61746,165889
61757,165899
61766,165883
61776,165877
61787,165885
61796,165912
61806,165914
61817,165928
61866,166033
61877,166018
61886,166040
61897,166028
61906,166034
61917,166026
61926,166049
61937,166017
61946,166026
61956,166003
61967,166012
61977,166016
61986,166004
61996,165976
62007,165973
62016,165998
62026,165976
62036,166004
62046,165986
62057,165999
62066,166007
62077,166010
62086,165988
62097,166015
62106,166023
62116,165996
62126,165987
62136,166010
62146,166008
62156,166015
62166,165982
62210,165998
62218,166007
62266,166041
62317,166010
62327,166009
62337,165916
62346,165904
62356,165877
62367,165913
62377,165895
62386,165832
62396,165867
62406,165895
62416,165924
62458,165961
62466,165899
62477,165960
62487,165948
62496,165900
62506,165921
62516,165902
62526,165894
62536,165888
62546,165923
62556,165907
62569,165912
62619,165941
62628,165914
62637,165900
62647,165883
62657,165900
62668,165908
62677,165914
62688,165921
62697,165925
62707,165949
62717,165963
62769,165949
62777,165948
62787,165942
62797,165961
62808,165943
62817,165927
62828,165940
62837,165940
62847,165943
62858,165920
62867,165933
62878,165930
62887,165951
62897,165937
62907,165949
62917,165960
62927,165956
62937,165938
62948,165937
62957,165895
62967,165881
62977,165849
62988,165845
62997,165845
63007,165839
63018,165808
63060,165828
63068,165862
63078,165899
63087,165906
63097,165891
63107,165900
63117,165890
63127,165887
63171,165943
63179,165851
63188,165910
63231,165949
63237,165881
63288,165897
63297,165897
63308,165905
63317,165879
63327,165865
63337,165844
63348,165873
63357,165865
63367,165825
63378,165892
63387,165881
63398,165918
63407,165896
63417,165903
63462,165920
63467,165926
63478,165947
63488,165975
63497,165948
63507,165973
63517,165987
63527,165986
63537,165984
63548,166012
63557,166020
63567,166044
63578,166051
63587,166038
63597,166002
63608,166001
63617,165972
63627,166007
63638,166007
63647,166003
