elapsed_ms,ax,ay,az
99037,105,-194,2264
99119,551,285,1718
99123,515,283,1697
99179,530,453,1806
99230,471,440,1785
99236,460,292,1751
99277,441,543,1692
99316,359,166,1732
99356,-63,562,1991
99396,484,138,1677
99436,398,70,1505
99508,566,100,1781
99518,561,109,1781
99556,483,382,1739
99596,384,178,1815
99636,346,502,1832
99676,417,443,1777
99716,425,406,1749
99780,428,616,1770
99829,588,229,1868
99872,478,-335,1708
99878,415,-364,1737
99918,353,17,1905
99956,432,918,1302
99996,256,362,1933
100036,297,90,1481
100076,503,1065,1641
100116,654,303,1738
100156,602,277,1780
100196,481,309,1870
100236,-184,-21,2054
100301,250,-399,1599
100318,306,299,1476
100356,388,742,1845
100420,736,568,1739
100468,758,515,1722
100477,755,132,1569
100519,391,-1058,2198
100556,719,1187,1805
100596,576,1,1646
100636,395,666,1777
100702,-560,-1226,2268
100718,-514,-311,2269
100756,459,438,1578
100796,389,-108,2100
100836,685,72,1655
100876,556,349,1640
100916,1,777,2297
100956,669,-66,1761
100996,415,-118,1401
101073,582,-172,1724
101110,672,186,1796
101122,679,373,1777
101157,627,963,1791
101232,356,834,2103
101239,652,1442,1874
101276,460,165,1530
101316,499,124,1793
101356,489,441,1763
101396,428,346,1680
101437,409,140,1703
101502,276,564,1808
101518,260,620,1894
101556,298,402,1865
101598,305,264,1844
101638,416,390,1731
101678,355,314,1773
101718,363,467,1790
101790,436,304,1799
101798,424,327,1821
101849,361,498,1789
101889,287,537,1708
101944,184,465,1798
101988,478,31,1900
102000,532,-185,2028
102048,633,-113,1758
102078,589,266,1890
102117,438,-7,1452
102158,76,753,2387
102197,508,-271,1833
102238,563,301,1333
102309,614,176,1567
102317,648,111,1594
102358,666,10,1421
102397,667,438,1559
102450,-88,981,1518
102478,211,290,1891
102518,509,418,1679
102590,445,406,1776
102603,453,536,1775
102697,535,986,1518
102707,648,1006,1407
102717,718,807,1225
102757,-138,-363,2091
102830,378,56,1859
102834,397,17,1887
102877,378,483,1799
102917,528,778,1641
102957,529,712,1605
102997,405,819,1722
103037,413,694,1709
103107,304,334,1783
103119,341,310,1791
103157,374,307,1792
103232,388,503,1765
103238,386,524,1774
103283,394,575,1735
103330,334,532,1706
103358,327,302,1798
103397,401,286,1766
103437,448,602,1699
103508,516,385,1800
103519,561,265,1802
103557,546,650,1806
103597,383,50,1571
103637,239,385,1886
103678,394,377,1565
103717,394,25,1926
103757,483,565,1760
103797,516,455,1694
103871,449,654,1718
103880,453,541,1753
103933,396,396,1751
103989,385,451,1745
104049,438,509,1752
104061,440,465,1766
104077,429,456,1753
104118,420,490,1788
104157,384,515,1737
104198,370,400,1752
104238,372,496,1800
104308,458,551,1671
104328,456,252,1621
104359,-12,8,1909
104399,627,568,1584
104439,358,364,1790
104479,282,251,1868
104519,428,342,1764
104559,494,447,1752
104611,399,614,1730
104670,363,456,1769
104730,408,442,1763
104771,373,331,1805
104783,330,352,1790
104792,325,362,1806
104838,380,415,1773
104878,384,433,1770
104918,352,421,1778
104958,372,461,1760
104999,386,452,1787
105038,376,480,1770
105101,365,443,1759
105118,380,458,1767
105158,374,468,1767
105198,362,476,1764
105238,353,495,1758
105278,372,469,1758
105341,377,451,1776
105401,365,455,1768
105411,363,463,1768
105458,356,467,1769
105472,365,470,1761
105542,365,433,1758
105554,365,462,1772
105598,367,489,1744
105639,371,482,1751
105678,365,455,1789
105719,338,445,1780
105758,363,468,1750
105798,337,513,1770
105839,331,471,1759
105911,339,476,1785
105919,337,479,1785
105959,339,459,1788
106020,332,395,1839
106032,338,287,1834
106071,344,248,1866
106167,270,240,1700
106172,253,215,1708
106223,285,190,1734
106231,67,84,1811
106280,274,108,1767
106322,-183,-257,2237
106349,231,345,1657
106398,-49,-156,1579
106439,240,23,1990
106480,710,499,1837
106510,704,443,1674
106559,314,-429,2406
106590,682,645,1777
106639,411,111,1648
106701,301,249,1739
106718,255,372,1709
106749,242,307,1598
106790,235,144,1678
106852,311,151,1749
106870,332,170,1797
106910,362,157,1749
106950,465,353,2167
107012,475,214,1933
107030,475,340,1825
107070,524,300,1804
107111,509,426,1967
107156,443,431,1587
107198,59,-92,2137
107231,676,701,1460
107280,474,160,1832
107310,394,415,1817
107350,305,276,1934
107390,423,572,1723
107439,196,-134,1576
107491,571,563,1838
107511,404,240,1545
107560,461,98,1823
107600,549,146,1776
107640,404,1001,2136
107742,602,-519,1438
107784,487,584,1519
107791,481,327,1472
107799,456,95,1430
107839,232,89,1660
107870,162,292,1900
107940,-846,-567,2497
107953,-492,79,2354
107990,107,210,1688
108030,397,393,1544
108070,424,161,1945
108110,705,40,1912
108160,698,410,1604
108200,-149,298,2297
108240,508,613,1480
108311,426,440,2114
108350,500,540,2085
108362,701,130,1575
108416,160,-835,2336
108430,231,-155,2234
108471,482,534,1581
108510,431,60,1893
108550,467,258,1765
108591,455,376,1764
108630,466,229,1799
108693,409,143,1700
108710,361,294,1786
108750,405,222,1866
108791,322,242,1991
108831,273,101,1755
108871,140,-31,2057
108911,378,157,1779
108951,462,30,1841
109023,177,313,1954
109072,302,133,1696
109111,360,210,1624
109123,407,238,1837
109184,669,236,1756
109193,684,365,1713
109231,485,253,1635
109270,52,-647,2255
109310,331,-317,1794
109350,403,312,1791
109390,329,23,1654
109430,-371,-715,2298
109493,330,1094,1504
109510,485,-218,1678
109550,275,-679,1884
109591,499,593,1714
109631,-176,263,2165
109670,346,259,1625
109711,413,243,1663
109757,740,30,1764
109813,517,-388,1808
109851,213,124,2142
109911,417,70,1753
109962,439,123,1824
110001,445,329,1813
110006,460,316,1799
110030,464,144,1802
110070,441,98,1745
110110,434,261,1774
110150,399,172,1836
110192,405,220,1860
110232,387,131,1826
110294,387,335,1841
110313,343,256,1823
110351,311,-68,1812
110392,364,242,1780
110431,311,416,1850
110471,422,163,1822
110511,22,-153,2017
110555,238,691,1635
110641,268,-75,2162
110651,804,525,1734
110706,511,-642,2054
110712,387,-675,2145
110752,590,116,1669
110791,462,242,1837
110831,439,300,1674
110872,99,3,1641
110911,-614,-876,2314
110951,112,-280,1412
110991,332,462,2135
111031,797,556,1473
111095,122,-837,2543
111145,513,359,1977
111152,469,1176,1703
111191,523,148,1734
111231,496,33,1875
111292,228,490,1898
111311,-92,1138,2312
111351,414,-482,1903
111391,518,-392,1387
111441,431,0,1751
111509,496,300,1643
111513,524,283,1598
111563,-244,-627,2514
111604,322,-63,1619
111631,607,598,1692
111671,564,-240,1794
111711,425,33,1839
111751,432,182,1679
111791,77,-38,2208
111831,475,-20,1701
111896,325,-238,1998
111911,422,-146,1955
111951,446,-157,1760
111991,400,15,1876
112032,435,-96,1843
112114,150,329,1570
112123,146,762,1540
112174,417,28,1853
112223,656,69,1587
112234,432,719,1616
112272,-3,-458,2163
112316,380,95,1448
112352,367,747,1637
112392,331,145,2040
112433,776,-28,1902
112472,700,306,1542
112512,555,437,1667
112552,463,-34,1822
112592,359,288,1898
112632,430,300,2002
112692,292,550,1750
112712,200,284,1914
112785,361,193,1778
112795,300,185,1830
112838,500,64,1737
112904,358,-26,1774
112914,342,52,1751
112952,-263,-910,2285
112992,362,247,1599
113032,412,93,1784
113095,528,0,1752
113113,438,95,1832
113153,394,-19,1759
113192,-56,1008,2185
113232,560,-247,1977
113272,592,211,1740
113312,416,497,1600
113353,135,-160,1875
113392,352,20,1786
113466,401,275,1876
113473,376,266,1778
113516,204,-261,1813
113559,442,-174,1574
113617,203,108,2256
113664,560,-19,1717
113674,558,88,1773
113722,560,12,1797
113752,425,226,1658
113792,142,-853,2205
113832,323,57,1660
113904,413,-252,1830
113912,422,-267,1827
113952,341,-59,1759
113993,322,-146,1783
114033,297,-131,1851
114073,318,-133,1901
114113,359,-457,1816
114153,364,-125,1833
114193,381,-733,1883
114264,452,-212,1886
114307,416,-422,1809
114315,177,1146,1610
114368,337,183,1755
114413,474,-46,1963
114433,558,-128,1947
114473,701,-195,1845
114513,581,340,1559
114553,468,612,1705
114593,408,-59,1859
114633,396,124,1869
114695,459,-218,1622
114713,321,-455,2017
114753,464,248,1814
114793,299,-701,1734
114833,477,209,1636
114873,293,-19,1645
114948,250,41,1797
114955,340,145,1586
115006,497,299,1684
115048,446,-346,1732
115123,493,34,1933
115134,584,-68,1851
115153,445,-693,1820
115193,362,-28,1938
115233,106,1049,1992
115274,211,146,2103
115313,515,519,1619
115354,496,283,1711
115393,711,76,1630
115433,753,153,1603
115496,664,-270,1694
115515,635,-215,1785
115554,565,-330,1913
115594,418,-228,1834
115635,345,-214,1860
115674,429,-149,1720
115714,341,-6,1580
115786,210,469,1518
115824,239,630,1780
115835,351,685,1484
115877,354,279,995
115914,881,861,1726
115954,432,1425,1133
116034,521,879,1540
116044,511,767,1603
116075,545,554,1652
116114,568,563,1711
116154,549,477,1680
116194,568,688,1649
116234,618,769,1632
116299,607,811,1599
116315,624,828,1629
116354,597,687,1635
116435,601,889,1638
116480,484,882,1593
116485,505,844,1595
116525,455,1081,1608
116554,505,1180,1754
116594,388,1382,1676
116634,507,1008,1572
116699,952,993,1360
116714,985,951,1385
116754,860,920,1496
116795,888,691,1413
116834,1054,623,1345
116875,1110,617,1422
116914,1211,704,1510
116954,1208,766,1455
116995,996,1022,1637
117034,1047,163,1472
117117,988,806,1362
117122,981,786,1360
117175,971,757,1225
117229,1013,610,1155
117240,1030,630,1114
117295,1000,822,1112
117314,957,952,1183
117354,925,1062,1106
117395,942,1040,1196
117435,875,1030,1319
117497,803,1069,1703
117515,389,26,1902
117555,817,328,1656
117595,837,321,1666
117635,702,936,1607
117675,684,842,1449
117715,659,899,1463
117755,708,1101,1370
117837,737,1212,1421
117886,767,1200,1464
117896,750,1191,1412
117976,777,1167,1423
117986,792,1173,1424
118030,785,1126,1367
118035,784,1129,1365
118075,733,1074,1348
118116,700,1116,1333
118155,633,1191,1284
118195,649,1236,1295
118235,684,1202,1245
118306,737,1378,1333
118315,740,1364,1320
118355,653,1209,1351
118396,640,1038,1345
118435,633,985,1421
118476,703,1122,1364
118516,798,1344,1259
118580,819,1218,1229
118627,864,1298,1239
118675,890,1302,1241
118686,907,1280,1213
118730,869,1280,1246
118756,817,1217,1245
118795,816,1092,1277
118836,883,1101,1256
118876,896,1057,1323
118916,857,1119,1387
118956,845,1076,1439
118996,823,954,1434
119036,817,935,1485
119100,885,879,1430
119115,837,906,1499
119156,797,882,1561
119218,741,709,1660
119269,741,541,1753
119276,739,540,1779
119318,738,643,1846
119356,766,632,1815
119396,790,509,1700
119435,829,417,1587
119506,682,977,1307
119515,684,1045,1294
119555,634,1283,1161
119595,564,1398,1091
119635,516,1451,1009
119677,491,1429,982
119717,501,1432,946
119757,468,1515,947
119797,442,1496,978
119867,382,1520,1003
119908,301,1630,1030
119917,283,1664,973
119956,273,1833,1046
119996,242,1939,1026
120056,258,1157,1237
120077,253,354,1376
120117,575,534,1122
120188,723,1657,645
120198,911,2062,507
120259,828,1985,633
120276,817,1872,673
120317,649,1705,667
120356,574,1964,693
120439,941,1334,561
120448,887,1472,479
120477,937,1831,289
120517,1032,1766,87
120557,1044,1988,1
120596,1050,1853,26
120637,1053,1992,48
120706,971,2785,-33
120717,883,2861,-31
120756,1108,1903,64
120812,1185,20,656
120868,579,21,1506
120878,522,-260,1556
120929,626,343,1786
120979,577,-257,1698
120996,515,-348,1716
121036,549,-96,1703
121076,371,-972,1626
121121,429,-805,1587
121156,405,-1151,1526
121196,397,-904,1562
121236,372,-1202,1428
121276,243,-1306,1393
121316,183,-1268,1358
121356,67,-1409,1306
121396,-54,-1545,1239
121436,-193,-1502,1201
121530,-267,-1737,1086
121541,-286,-1727,1071
121559,-276,-1740,1049
121611,-266,-1816,1044
121671,-353,-1629,1044
121717,-390,-1717,1071
121727,-396,-1720,1057
121757,-490,-1721,978
121797,-536,-1651,1082
121837,-331,-1145,1301
121902,-442,-1364,1269
121917,-440,-1334,1262
121957,-467,-1216,1247
121997,-429,-1427,1266
122037,-456,-1378,1312
122077,-480,-1275,1370
122117,-445,-1107,1436
122157,-437,-924,1451
122197,-460,-1257,1471
122259,-411,-909,1577
122311,-408,-651,1625
122365,-357,-386,1693
122369,-342,-385,1702
122418,-365,-353,1731
122437,-373,-315,1744
122477,-366,-359,1740
122517,-307,-553,1860
122557,-453,-754,1877
122597,-541,-787,1929
122637,-474,-687,1806
122702,-175,553,1327
122717,-211,984,1233
122757,29,1317,925
122798,258,1736,700
122838,405,1902,230
122878,445,1887,-50
122918,483,1929,-71
122960,489,1916,-295
123018,465,2114,-505
123060,488,2012,-556
123109,418,2149,-502
123150,368,2068,-504
123157,397,1992,-489
123198,376,2135,-469
123238,382,2257,-515
123278,444,1986,-399
123318,371,2202,-358
123358,413,2071,-297
123398,357,1847,10
123438,293,1713,234
123505,317,1854,151
123519,278,1919,134
123558,400,1916,115
123598,548,1937,141
123638,351,2057,57
123722,507,1990,-32
123733,530,2211,-120
123784,606,2017,14
123798,618,2011,79
123838,621,1984,173
123878,620,1919,276
123940,615,1919,358
123958,740,1782,442
123998,820,1644,549
124038,835,1594,501
124078,923,1553,543
124118,992,1566,531
124158,1056,1536,510
124198,1085,1534,498
124238,1061,1571,475
124304,1042,1555,368
124340,1015,1690,252
124350,1042,1858,168
124389,1119,2057,120
124478,1112,1363,548
124488,1089,1274,709
124509,831,463,951
124549,330,-855,1910
124591,225,73,2016
124631,301,537,1879
124682,481,196,1850
124718,484,498,1776
124758,359,553,1776
124824,507,694,1741
124838,483,516,1712
124878,558,521,1707
124918,478,649,1637
124959,501,629,1722
124998,446,593,1698
125039,419,568,1668
125107,282,463,1627
125111,262,456,1629
125160,140,565,1618
125190,123,499,1675
125250,46,542,1648
125288,-108,862,1474
125340,-12,1053,1435
125390,-153,1488,1121
125438,-195,1673,984
125443,-196,1691,965
125480,-297,1753,802
125544,-338,1890,812
125549,-368,1876,823
125600,-385,1622,849
125630,-435,1535,847
125680,-437,1670,774
125720,-312,1479,805
125760,-85,1572,1099
125790,-308,1968,764
125830,-178,2198,887
125905,-416,1598,888
125912,-435,1583,936
125992,-431,1401,1064
125999,-438,1394,1077
126045,-467,1330,1156
126091,-537,1325,1189
126120,-546,1233,1206
126150,-544,1192,1232
126190,-554,1180,1286
126230,-551,1164,1256
126300,-552,1195,1261
126311,-548,1205,1259
126359,-549,1212,1274
126399,-569,1155,1304
126430,-605,983,1331
126480,-616,868,1419
126519,-622,950,1401
126550,-608,928,1433
126641,-632,866,1463
126686,-658,893,1477
126731,-654,856,1456
126741,-627,862,1479
126792,-641,663,1510
126799,-618,673,1509
126839,-654,674,1525
126870,-656,646,1546
126919,-655,491,1574
126960,-662,344,1600
126990,-710,277,1639
127030,-691,226,1653
127112,-683,263,1650
127121,-692,251,1613
127151,-701,271,1626
127191,-692,223,1624
127230,-691,171,1662
127270,-708,149,1648
127341,-687,175,1644
127351,-695,173,1657
127402,-697,182,1638
127451,-697,174,1642
127505,-706,134,1656
127512,-705,135,1647
127550,-705,126,1646
127590,-703,112,1634
127630,-717,103,1641
127670,-712,105,1640
127710,-705,112,1640
127750,-718,86,1649
127790,-714,92,1647
127830,-719,74,1645
127902,-723,86,1630
127911,-730,79,1627
127950,-721,75,1640
128006,-733,104,1662
128065,-710,82,1644
128072,-707,88,1642
128116,-708,71,1637
128151,-718,59,1632
128190,-717,77,1650
128230,-731,61,1632
128295,-727,64,1654
128311,-712,56,1654
128350,-725,72,1639
128390,-706,81,1651
128430,-700,52,1650
128470,-752,51,1660
128511,-721,54,1625
128550,-735,52,1635
128590,-712,42,1658
128630,-729,71,1633
128677,-718,60,1649
128724,-735,58,1634
128750,-731,46,1654
128791,-711,46,1653
128862,-744,16,1631
128870,-739,1,1613
128912,-716,-27,1661
128950,-731,-61,1654
129015,-731,-58,1658
129065,-741,-59,1659
129073,-723,-54,1656
129113,-724,-75,1640
129166,-742,-102,1651
129223,-728,-82,1639
129231,-722,-71,1638
129271,-720,-83,1632
129312,-719,-123,1644
129352,-729,-135,1631
129391,-737,-123,1647
129431,-732,-142,1634
129503,-729,-196,1651
129513,-748,-191,1635
129551,-745,-74,1652
129591,-724,-145,1636
129631,-704,-135,1645
129672,-747,-117,1638
129722,-732,-136,1662
129777,-724,-136,1644
129823,-716,-76,1638
129831,-737,-85,1618
129871,-753,-131,1641
129933,-740,-125,1650
129951,-748,-147,1655
129991,-720,-135,1615
130031,-747,-200,1632
130072,-732,-206,1622
130112,-738,-186,1652
130151,-714,-218,1618
130191,-713,-247,1643
130232,-731,-283,1616
130304,-734,-291,1633
130312,-725,-287,1642
130377,-735,-289,1611
130394,-725,-282,1616
130438,-732,-300,1628
130473,-715,-284,1626
130511,-735,-258,1618
130552,-759,-292,1628
130591,-746,-255,1624
130631,-732,-228,1577
130697,-748,-246,1616
130713,-741,-240,1633
130751,-748,-242,1626
130791,-750,-260,1621
130832,-748,-220,1637
130871,-741,-196,1618
130912,-752,-243,1650
130951,-736,-200,1637
131033,-740,-223,1625
131043,-727,-171,1622
131116,-710,-1,1647
131127,-720,1,1612
131183,-704,-98,1621
131227,-744,-68,1620
131238,-746,-67,1640
131273,-747,-260,1648
131313,-729,-282,1691
131352,-743,-144,1633
131392,-710,-148,1626
131433,-752,-193,1635
131498,-738,-144,1616
131513,-706,-143,1671
131552,-755,-184,1627
131592,-700,-122,1638
131632,-777,-196,1612
131672,-712,-142,1634
131712,-713,-171,1674
131843,-729,-156,1639
131887,-730,-142,1659
131893,-724,-89,1619
131903,-734,-101,1656
131913,-718,-143,1641
131952,-730,-147,1658
132023,-730,-170,1645
132034,-733,-158,1633
132072,-713,-137,1667
132112,-731,-148,1625
132152,-731,2,1634
132192,-715,-53,1664
132232,-764,-178,1674
132295,-656,-4,1680
132314,-795,-121,1611
132352,-721,-104,1632
132392,-769,-110,1636
132443,-730,-107,1651
132488,-727,-117,1662
132549,-716,-113,1653
132553,-725,-136,1650
132603,-753,-193,1619
132632,-711,-151,1652
132695,-708,-92,1595
132714,-698,-132,1652
132752,-649,-82,1666
132792,-747,-122,1655
132832,-809,-174,1622
132872,-738,-218,1650
132912,-728,-208,1653
132952,-704,-204,1669
132993,-740,-201,1647
133033,-719,-190,1636
133104,-744,-250,1698
133153,-727,-235,1680
133163,-734,-265,1653
133194,-699,-199,1658
133233,-740,-204,1611
133283,-748,-181,1624
133312,-729,-189,1639
133353,-741,-197,1640
133399,-725,-239,1630
133454,-722,-194,1633
133500,-741,-195,1631
133553,-739,-189,1647
133597,-751,-237,1642
133602,-750,-246,1656
133634,-758,-285,1627
133674,-724,-214,1653
133714,-727,-180,1610
133754,-729,-250,1637
133794,-739,-236,1657
133834,-751,-264,1622
133905,-725,-228,1628
133915,-741,-209,1627
133953,-724,-229,1633
133994,-743,-177,1622
134033,-738,-188,1639
134097,-735,-226,1643
134195,-718,-277,1661
134196,-723,-277,1666
134204,-734,-271,1645
134234,-738,-198,1620
134274,-720,-195,1632
134346,-713,-239,1642
134355,-719,-242,1648
134393,-720,-228,1646
134434,-725,-222,1629
134474,-725,-240,1636
134513,-721,-225,1652
134553,-739,-234,1606
134593,-734,-193,1639
134633,-738,-205,1643
134700,-750,-201,1643
134744,-748,-227,1631
134756,-730,-237,1633
134816,-726,-220,1602
134867,-731,-211,1632
134875,-755,-190,1630
134914,-740,-198,1638
134954,-719,-209,1654
134994,-726,-186,1635
135034,-749,-216,1647
135100,-738,-210,1647
135118,-742,-211,1633
135155,-743,-229,1620
135194,-717,-207,1625
135234,-740,-188,1629
135274,-732,-243,1648
135314,-702,-196,1649
135354,-739,-179,1636
135418,-721,-205,1653
135435,-724,-203,1643
135476,-719,-174,1627
135529,-709,-120,1641
135597,-728,-178,1627
135607,-720,-181,1646
135634,-746,-170,1645
135674,-695,-190,1650
135714,-719,-184,1640
135754,-733,-193,1653
135794,-728,-186,1634
135834,-729,-160,1637
135906,-727,-189,1660
135914,-743,-176,1627
135954,-734,-170,1635
135994,-721,-185,1632
136034,-725,-185,1629
136074,-725,-177,1613
136155,-724,-252,1634
136158,-733,-250,1642
136209,-739,-273,1646
136278,-756,-285,1617
136321,-750,-291,1629
136361,-734,-257,1643
136367,-743,-263,1640
136394,-734,-239,1613
136434,-727,-242,1619
136474,-727,-284,1643
136514,-742,-342,1627
136554,-732,-257,1635
136594,-708,-228,1602
136634,-732,-258,1640
136697,-743,-300,1639
136716,-746,-297,1624
136756,-699,-300,1634
136796,-736,-214,1634
136835,-755,-243,1592
136876,-729,-263,1616
136928,-735,-240,1643
136989,-715,-310,1634
137031,-718,-294,1619
137086,-721,-231,1632
137095,-708,-238,1632
137137,-756,-289,1628
137158,-701,-284,1656
137196,-739,-197,1640
137235,-750,-246,1631
137275,-701,-273,1625
137315,-725,-180,1650
137355,-747,-274,1628
137395,-738,-283,1645
137435,-717,-185,1639
137507,-728,-289,1658
137516,-724,-297,1656
137555,-738,-274,1652
137595,-726,-304,1642
137658,-744,-287,1610
137676,-730,-306,1623
137716,-716,-342,1619
137786,-727,-286,1622
137797,-710,-346,1651
137908,-735,-233,1637
137915,-733,-221,1625
137925,-754,-241,1624
137955,-743,-279,1623
137995,-735,-247,1638
138040,-603,-451,1766
138075,-749,-76,1603
138115,-729,-311,1669
138155,-760,-274,1662
138195,-745,-184,1615
138235,-703,-248,1659
138307,-709,-135,1635
138317,-753,-174,1644
138355,-740,-242,1606
138395,-719,-266,1618
138457,-733,-345,1607
138508,-737,-319,1616
138557,-736,-316,1605
138607,-729,-320,1634
138617,-740,-337,1632
138636,-715,-325,1623
138676,-723,-369,1612
138758,-710,-360,1623
138766,-709,-379,1633
138796,-721,-389,1612
138836,-609,-259,1664
138876,-720,-413,1602
138916,-735,-382,1608
138956,-691,-319,1638
138996,-744,-361,1625
139036,-725,-357,1638
139108,-725,-332,1607
139118,-714,-342,1629
139168,-717,-306,1611
139218,-735,-323,1632
139270,-734,-262,1629
139279,-733,-249,1630
139316,-734,-259,1630
139356,-715,-281,1626
139396,-745,-264,1632
139436,-751,-189,1625
139501,-731,-274,1630
139518,-706,-232,1645
139556,-720,-185,1632
139596,-717,-244,1633
139636,-738,-270,1652
139676,-731,-211,1634
139716,-712,-200,1645
139756,-742,-294,1643
139827,-716,-244,1639
139869,-731,-256,1623
139876,-726,-244,1617
139929,-745,-270,1611
139980,-725,-236,1641
139992,-716,-242,1618
140036,-749,-282,1614
140076,-730,-201,1653
140116,-722,-267,1631
140156,-745,-169,1605
140196,-741,-215,1585
140236,-738,-217,1632
140309,-734,-159,1649
140319,-747,-144,1652
140357,-729,-204,1653
140397,-694,-220,1655
140437,-723,-133,1643
140477,-751,-267,1637
140552,-689,-159,1639
140590,-692,-151,1626
140597,-705,-140,1637
140660,-717,-132,1625
140671,-715,-148,1650
140711,-713,-202,1650
140750,-715,-165,1645
140797,-748,-140,1640
140837,-710,-125,1625
140877,-760,-188,1669
140917,-739,-294,1663
140957,-742,-189,1631
140997,-741,-84,1620
141037,-736,-150,1633
141108,-723,-109,1637
141120,-729,-124,1616
141157,-805,-221,1646
141197,-685,-585,1710
141254,-579,-76,1634
141301,-623,-297,1626
141311,-727,-426,1677
141350,-583,67,1696
141397,-497,59,1645
141437,-451,-109,1743
141490,-610,-214,1690
141510,-682,-129,1723
141557,-757,-155,1681
141597,-784,-216,1652
141637,-710,-74,1622
141677,-698,-25,1605
141717,-776,-65,1606
141757,-774,-32,1628
141797,-757,-171,1612
141837,-727,-233,1595
141905,-792,-414,1573
141909,-764,-459,1580
141955,-776,-654,1592
141999,-785,-592,1610
142037,-825,-624,1538
142106,-736,-550,1553
142117,-744,-589,1533
142157,-741,-584,1552
142198,-769,-598,1569
142268,-753,-503,1525
142311,-811,-614,1511
142322,-728,-719,1576
142358,-731,-575,1545
142409,-743,-469,1553
142459,-784,-532,1577
142479,-770,-555,1573
142518,-747,-533,1637
142559,-759,-501,1534
142599,-767,-497,1537
142638,-763,-551,1588
142710,-787,-446,1556
142718,-774,-434,1573
142758,-792,-500,1575
142799,-795,-511,1545
142859,-794,-497,1575
142872,-809,-495,1555
142922,-793,-488,1572
142989,-779,-517,1553
142998,-766,-490,1558
143038,-800,-511,1552
143078,-788,-523,1574
143148,-787,-508,1549
143158,-796,-517,1564
143198,-785,-524,1544
143239,-790,-510,1550
143278,-784,-547,1558
143319,-797,-540,1564
143358,-790,-490,1541
143399,-789,-503,1538
143439,-806,-512,1534
143533,-819,-495,1566
143538,-815,-486,1551
143550,-804,-501,1540
143605,-788,-541,1552
143664,-810,-515,1544
143672,-809,-513,1540
143718,-804,-533,1548
143758,-804,-530,1551
143799,-795,-517,1548
143839,-775,-533,1556
143900,-814,-526,1537
143918,-806,-536,1572
143959,-795,-517,1549
143990,-811,-537,1536
144039,-816,-535,1539
144079,-810,-533,1530
144119,-811,-544,1541
144150,-811,-528,1545
144223,-806,-535,1566
144231,-794,-542,1556
144274,-808,-531,1524
144323,-801,-519,1533
144381,-800,-545,1505
144390,-807,-536,1559
144442,-768,-596,1580
144470,-794,-525,1537
144510,-800,-543,1547
144550,-796,-512,1550
144600,-811,-530,1532
144630,-792,-529,1552
144700,-811,-530,1541
144720,-808,-524,1552
144750,-806,-542,1534
144790,-804,-539,1539
144830,-820,-531,1534
144870,-801,-530,1552
144910,-792,-537,1541
144982,-816,-535,1531
144992,-798,-535,1534
145051,-806,-529,1533
145096,-803,-538,1531
145176,-804,-539,1545
145191,-794,-536,1534
145199,-789,-519,1540
145230,-791,-545,1533
145270,-820,-549,1530
145310,-783,-516,1535
145350,-810,-538,1552
145390,-793,-529,1530
145439,-806,-541,1544
145501,-799,-525,1548
145519,-806,-539,1545
145559,-801,-527,1530
145599,-805,-550,1541
145639,-809,-541,1548
145679,-800,-529,1544
145742,-811,-522,1537
145753,-804,-535,1537
145792,-808,-542,1534
145836,-801,-543,1548
145884,-794,-532,1551
145924,-791,-522,1536
145950,-816,-540,1522
145991,-807,-533,1545
146031,-803,-530,1537
146071,-801,-539,1539
146111,-797,-532,1528
146151,-797,-543,1547
146191,-803,-530,1535
146231,-810,-541,1540
146301,-805,-536,1507
146311,-802,-535,1549
146351,-814,-544,1530
146400,-797,-544,1526
146450,-803,-554,1556
146471,-805,-537,1545
146512,-807,-557,1540
146550,-805,-523,1526
146641,-818,-522,1531
146653,-803,-541,1541
146704,-798,-552,1538
146712,-798,-544,1533
146750,-803,-550,1538
146803,-804,-545,1551
146830,-802,-545,1565
146870,-810,-549,1528
146910,-799,-537,1540
146950,-800,-547,1541
146990,-800,-544,1535
147030,-807,-545,1534
147101,-792,-561,1538
147110,-806,-547,1541
147150,-801,-537,1538
147190,-803,-548,1528
147254,-811,-545,1518
147294,-800,-531,1530
147311,-821,-555,1540
147362,-804,-537,1531
147390,-797,-550,1536
147430,-816,-546,1523
147512,-808,-548,1532
147521,-806,-554,1526
147550,-808,-546,1519
147591,-802,-559,1523
147631,-789,-541,1542
147671,-795,-572,1532
147711,-811,-551,1521
147751,-809,-535,1537
147791,-810,-541,1532
147831,-811,-558,1538
147935,-807,-567,1543
147941,-805,-562,1531
147996,-796,-534,1519
148003,-798,-533,1535
148054,-807,-545,1545
148101,-813,-552,1538
148111,-795,-546,1532
148151,-807,-552,1527
148191,-810,-540,1528
148231,-793,-546,1556
148294,-813,-553,1531
148311,-818,-558,1529
148351,-815,-529,1543
148391,-789,-532,1547
148431,-821,-554,1535
148471,-803,-530,1526
148511,-803,-547,1545
148551,-819,-548,1542
148591,-802,-552,1520
148642,-801,-546,1541
148684,-804,-539,1542
148814,-808,-546,1531
148823,-807,-539,1544
148831,-813,-537,1549
148841,-800,-530,1543
148871,-816,-554,1549
148911,-799,-566,1539
148952,-810,-539,1533
148991,-802,-561,1549
149031,-806,-546,1534
149103,-795,-556,1547
149111,-818,-556,1548
149151,-812,-538,1530
149192,-816,-535,1541
