elapsed_ms,ir
54322,162949
54332,162909
54342,162903
54352,162858
54362,162769
54372,162721
54382,162735
54392,162729
54402,162730
54412,162739
54422,162722
54432,162711
54442,162667
54452,162617
54462,162577
54472,162571
54482,162608
54492,162669
54502,162724
54512,162763
54555,162764
54562,162917
54572,162850
54582,162789
54592,162791
54602,162880
54612,162897
54622,162889
54632,162969
54642,162898
54652,162986
54662,163008
54672,163080
54682,163114
54692,163130
54702,163095
54712,163125
54722,163129
54732,163128
54742,163017
54752,162965
54798,162593
54804,162609
54814,162591
54855,163003
54867,163097
54872,163183
54913,163473
54923,163543
54964,163761
54974,163794
54982,163756
54992,163708
55002,163703
55012,163606
55022,163491
55032,163365
55042,163280
55052,163214
55062,163144
55072,163094
55082,163080
55092,163011
55102,163028
55112,162913
55122,162780
55133,162673
55142,162518
55153,162535
55162,162454
55173,162562
55182,162521
55193,162658
55202,162676
55213,162768
55222,162783
55233,162820
55242,162784
55253,162855
55262,162779
55273,162880
55282,162854
55293,162981
55302,162962
55313,163066
55364,163042
55373,163150
55382,163102
55393,163253
55402,163182
55413,163328
55422,163246
55432,163231
55442,163241
55453,163298
55462,163186
55506,163005
55513,163018
55524,163081
55574,163238
55583,163277
55623,163455
55666,163745
55672,163708
55682,163685
55692,163756
55703,163827
55712,163888
55758,164219
55764,164200
55773,164236
55783,164157
55793,164102
55802,164060
55813,163970
55823,163939
55833,163890
55843,163816
55853,163679
55863,163591
55873,163476
55883,163443
55893,163374
55903,163341
55913,163262
55923,163189
55933,163095
55943,162998
55953,162914
55963,162769
55973,162646
55983,162580
55993,162473
56003,162401
56013,162338
56023,162323
56033,162354
56043,162487
56053,162575
56063,162654
56073,162700
56083,162779
56093,162826
56103,162872
56113,162884
56123,162930
56133,162947
56143,162968
56153,162987
56163,162989
56173,162984
56225,162925
56233,162887
56276,162871
56280,163095
56284,163027
56294,163211
56336,162473
56385,164179
56428,164231
56432,162654
56436,164738
56443,164794
56454,164850
56463,164922
56473,165012
56483,165127
56494,165211
56503,165026
56513,165112
56524,165343
56533,165588
56544,165709
56553,165841
56563,166080
56574,166367
56583,166570
56593,166613
56603,166587
56614,166462
56658,166454
56663,166595
56673,166647
56683,166688
56694,166703
56703,166760
56713,166732
56723,166690
56734,166637
56744,166582
56753,166577
56763,166571
56774,166682
56783,166662
56794,166532
56803,166248
56814,166019
56823,166046
56833,166271
56843,166501
56854,166561
56863,166578
56873,166638
56883,166607
56894,166584
56903,166533
56913,166541
56923,166694
56934,166847
56979,166454
56983,166545
57116,165888
57123,165731
57166,165133
57173,164783
57183,164522
57193,164836
57203,164103
57214,163667
57223,163458
57233,163501
57243,163560
57254,163665
57263,163637
57273,163850
57283,164095
57293,164303
57304,164589
57313,164853
57324,165157
57333,165541
57343,165880
57354,166044
57363,165783
57374,165603
57383,165253
57394,165334
57403,165274
57414,165312
57456,165586
57464,165608
57474,165695
57483,165575
57493,165624
57504,165742
57513,165658
57523,165783
57533,165914
57544,166145
57553,166187
57563,166465
57573,166767
57584,167147
57593,167282
57603,167489
57613,167605
57624,167809
57633,167532
57643,166960
57653,166886
57664,167002
57714,167803
57757,167909
57763,167685
57773,167663
57785,167701
57795,167741
57803,167899
57814,168128
57823,168402
57833,168538
57844,168614
57854,168421
57900,168290
57914,167439
57923,167539
57933,167518
57944,167489
57954,167583
57963,167906
57973,168303
57983,168596
57995,168881
58004,169246
58014,169612
58055,171828
58105,173745
58114,174334
58124,174882
58135,175426
58144,175954
58155,176406
58164,176846
58175,177205
58185,177602
58194,178046
58204,178478
58215,179078
58224,179851
58235,180750
58244,181493
58255,181977
58264,182219
58275,182508
58284,182756
58295,182965
58304,182844
58349,182009
58354,182075
58364,182250
58374,182766
58385,182506
58394,182543
58405,182649
58414,182920
58424,183117
58435,183095
58445,183032
58454,182838
58464,182833
58475,182994
58484,183150
58494,183264
58505,183246
58514,183201
58525,183263
58535,183375
58544,183624
58554,183849
58564,183809
58574,183527
58585,183385
58594,183494
58604,183050
58614,182875
58705,179453
58714,179204
58766,177619
58776,178146
58827,178454
58835,178240
58844,177995
58854,178077
58864,177547
58875,177585
58884,177516
58895,177425
58904,177241
58914,177039
58924,176962
58934,176836
58945,176944
58954,176877
58964,176851
58974,176776
58984,176713
58995,176765
59004,176750
59015,176779
59064,176652
59075,176658
59084,176616
59095,176401
59104,176148
59114,175862
59124,175677
59134,175496
59145,175533
59154,175248
59164,175265
59174,175209
59185,175334
59194,175247
59204,175402
59214,175511
59225,175758
59234,175941
59244,176230
59254,176511
59265,176937
59274,177054
59284,177335
59294,177608
59305,178186
59314,178507
59324,179048
59374,181908
59426,182252
59436,182149
59485,183078
59495,183088
59544,183688
59556,183810
59565,184107
59574,184071
59584,184268
59594,184361
59605,184420
59614,184321
59624,184463
59634,184604
59644,184816
59654,185009
59664,185088
59675,185340
59684,185484
59694,185467
59705,185263
59714,185126
59725,185166
59734,185201
59745,185096
59754,184882
59764,184779
59775,184665
59784,184481
59795,184385
59805,184276
59814,184288
59866,184039
59876,183674
59885,183230
59895,182939
59905,182751
59915,182575
59925,182347
59935,182336
59946,182519
59955,182577
59965,182450
59975,182262
59985,182174
59995,182143
60005,182116
60015,182144
60026,182308
60035,182487
60045,182532
60055,182474
60099,182954
60106,183116
60156,182963
60166,182830
