Timestamp,AccX,AccY,AccZ,Heart_IR
8.452202081680298,244,-482,1076,124124
8.492228984832764,358,452,1404,124251
8.532210111618042,485,843,1295,124369
8.572210788726807,858,1126,1575,124504
8.611187219619751,911,1051,1611,124649
8.651307106018066,460,1012,1449,124867
8.691247701644897,355,1134,1650,125016
8.73122501373291,187,1529,1723,125186
8.771227598190308,-69,2267,1650,125184
8.811236381530762,69,3816,770,124919
8.851230382919312,9,6402,-1236,124425
8.891211748123169,1728,7409,-2792,124047
8.931222200393677,6485,-18,-434,123564
8.9712233543396,-9,-11708,5339,123038
9.011245489120483,-4509,-5173,4258,123378
9.051231861114502,1165,-613,4953,123889
9.0911226272583,897,-357,4493,123851
9.130244493484497,305,-356,3461,122772
9.170752048492432,-152,-644,2483,121781
9.210335731506348,-104,-890,2128,121414
9.251133680343628,-419,-657,2494,121370
9.290447473526001,-414,-833,2646,121623
9.330873012542725,-424,-1140,2507,122041
9.370637655258179,-346,-1131,2479,122385
9.410236120223999,-38,-1048,1882,122899
9.450188636779785,101,-520,1712,122895
9.490224123001099,559,-29,1325,123285
9.53018856048584,507,558,1418,123682
9.570180416107178,967,828,1410,124207
9.609193086624146,782,1061,1210,124567
9.649177551269531,623,1344,1708,124788
9.689213514328003,635,1523,1764,124962
9.729237794876099,809,1753,1748,125015
9.769256114959717,554,2030,1475,124949
9.809198141098022,115,2695,1315,124782
9.849247455596924,285,3954,222,124326
9.889239072799683,1457,7439,-2175,123761
9.929734945297241,3564,5590,-1573,123845
9.96973466873169,5956,-2190,1909,124268
10.009278774261475,-678,-9786,4455,123534
10.04928994178772,-4082,-5154,3662,123592
10.088203430175781,971,-74,4998,123291
10.128251314163208,1235,-19,4451,122914
10.168850421905518,-218,-61,3592,122705
10.208224058151245,219,-717,2500,123289
10.248270988464355,-339,-483,2050,123486
10.28850769996643,-566,-434,2301,123528
10.32824993133545,-168,-928,2408,123631
10.368237257003784,-280,-826,2509,122933
10.408854007720947,343,-770,2075,122365
10.448206663131714,149,-626,1638,122087
10.488218307495117,370,-404,1412,122072
10.528258800506592,748,283,1687,122260
10.568734407424927,489,1067,2061,122441
10.60724663734436,1127,1092,1901,123257
10.647730112075806,1012,1101,1270,124179
10.687540054321289,949,1510,1529,124574
10.72721815109253,860,1653,1603,124886
10.767228841781616,620,1859,1571,125117
10.807254314422607,321,2381,1147,125199
10.8472318649292,267,3535,352,124796
10.887297630310059,737,5590,-1827,124126
10.927259683609009,2375,7405,-2875,123999
10.967770099639893,4832,2451,-416,123714
11.007272958755493,3759,-12254,3926,123249
11.047304153442383,-4532,-7854,5011,122078
11.087240934371948,-57,-1613,3938,121336
11.126232385635376,1214,-477,4149,121247
11.166218519210815,738,-591,3734,121211
11.20684266090393,-478,-626,2840,121549
11.246318817138672,-125,-1003,1897,122195
11.286245107650757,-534,-929,2225,122050
11.32672667503357,-355,-770,2318,122054
11.366237163543701,-8,-805,1871,122128
11.407179594039917,178,-693,1431,122394
11.446234464645386,671,-266,1180,122898
11.486232280731201,691,135,1649,123105
11.526239395141602,839,69,1867,123261
11.566732406616211,711,173,2083,123248
11.606871843338013,818,372,2300,123008
11.645856618881226,859,360,1824,123086
11.685742616653442,626,994,1966,122958
11.725247144699097,881,1005,1957,123254
11.7658052444458,971,1347,1590,124055
11.805720567703247,610,2053,1150,124743
11.84524655342102,175,3673,-505,124557
11.885779619216919,532,5594,-2652,124039
11.925239562988281,2294,7403,-3910,123707
11.96571946144104,6473,3245,-1791,123747
12.005781412124634,5237,-12496,3454,123007
12.0453040599823,-4482,-8288,4971,122903
12.085705041885376,83,-2601,3437,123455
12.125250101089478,607,-483,3925,123197
12.164314985275269,647,-718,3943,122787
12.205017805099487,-367,-1022,3184,121878
12.244748592376709,-190,-1139,2569,121361
12.284738540649414,-298,-940,2314,121310
12.324289321899414,-420,-906,2481,121382
12.364255666732788,-66,-911,2054,121569
12.404338598251343,-61,-782,1977,121826
12.444246053695679,18,-400,1764,122468
12.484246253967285,121,-238,1661,123040
12.524230718612671,139,7,1872,122848
12.564246892929077,80,125,1883,122918
12.604499578475952,449,507,1657,123113
12.644216060638428,473,1007,1558,123385
12.683250188827515,524,1247,1343,123918
12.723551273345947,429,1803,1032,124587
12.76322054862976,137,2901,1758,125165
12.803192138671875,-23,4247,636,125175
12.843244314193726,1290,6773,-1135,124879
12.883222818374634,4287,6775,287,125314
12.923408269882202,6993,-3282,2795,124122
12.963320255279541,-796,-12595,4775,123315
13.003231048583984,-3548,-5799,3211,123286
13.043218851089478,1592,-776,3705,122736
13.083731651306152,1442,-724,4632,122324
13.123924732208252,611,-745,3953,122300
13.163275718688965,113,-930,2867,121945
13.202358484268188,-134,-910,2233,121971
13.242409229278564,-376,-681,2399,122155
13.282339572906494,-298,-674,2304,122312
13.322296619415283,-73,-483,2043,122536
13.362255811691284,-281,-20,1715,122592
13.402262210845947,-138,374,1187,122717
13.442267894744873,416,526,1356,122208
13.482247591018677,404,799,1396,121828
13.522711277008057,164,819,1307,121888
13.562319278717041,571,1201,1422,122110
13.602312564849854,544,1422,1311,122627
13.642255067825317,727,2089,1672,123084
13.682462453842163,520,3749,1685,123602
13.721242666244507,131,5714,-469,123300
13.761268615722656,284,7125,-2911,123006
13.801276445388794,2192,3912,-1401,123011
13.841273546218872,4181,-3612,3035,122752
13.881273984909058,-2859,-6172,4585,122898
13.921281099319458,-893,-3591,4363,122765
13.961263656616211,-236,53,3063,122869
14.001279830932617,2274,-310,3887,122789
14.041289567947388,388,436,3543,120985
14.081265687942505,-136,-25,2634,120607
14.121313095092773,52,-37,2191,121274
14.161283016204834,-160,242,3041,122480
14.201251029968262,334,286,2941,124056
14.240225791931152,12,193,2863,123954
14.280274868011475,-243,638,2170,123666
14.320716142654419,220,255,2117,122738
14.360251903533936,359,254,1656,122231
14.400259971618652,174,732,1863,122038
14.440229892730713,650,378,831,121964
14.480282068252563,870,1185,794,122342
14.520798444747925,1215,1638,370,122693
14.560292959213257,1391,2660,-438,122769
14.60041332244873,1213,4155,-1736,122675
14.640297889709473,1283,5295,-2458,122381
14.680330038070679,2903,3591,-3395,122050
14.720645666122437,2412,680,13,122346
14.759273290634155,2203,-6601,4038,121671
14.799718379974365,-3351,-4286,5671,121602
14.839297771453857,-1427,-3432,3241,121089
14.879889965057373,1213,-908,3191,121299
14.919716358184814,1495,-978,3687,121340
14.959264755249023,440,-870,3249,121442
14.99989104270935,151,-805,2747,121575
15.039311647415161,68,-847,2565,121675
15.079321146011353,-212,-606,2762,121778
15.119901180267334,48,-540,2305,121880
15.159275770187378,-10,-384,1886,122064
15.199673891067505,-1,248,1403,122270
15.239256620407104,384,213,978,122364
15.27927565574646,808,642,806,122079
15.318686962127686,852,1057,719,121536
15.358264923095703,901,1497,1386,121588
15.398750305175781,978,1931,1940,122015
15.438719511032104,1241,1998,1881,122451
15.478285074234009,1269,2264,1476,122675
15.518311738967896,842,3486,985,122753
15.558297634124756,1440,4231,-550,122264
15.59872841835022,2220,6178,-2394,122217
15.638282775878906,5009,2548,1999,123053
15.678341627120972,3066,-10370,4366,121986
15.718303442001343,-5753,-5553,4968,120586
15.758272647857666,355,-1586,3973,120496
15.798713207244873,1793,-243,3037,121128
15.837667465209961,691,291,4626,120142
15.877280950546265,157,-506,3333,119520
15.917311906814575,-132,-696,2438,119413
15.957386255264282,-473,-598,2313,119275
15.997281551361084,-114,-504,2257,119151
16.03791880607605,-127,-492,2179,119102
16.0772762298584,-44,-294,2104,119261
16.117690086364746,274,-271,2035,119328
16.158047914505005,78,-108,1819,119340
16.197266817092896,335,449,1535,119410
16.237671852111816,613,951,1764,119799
16.277328968048096,725,1412,1547,120245
16.317676544189453,911,1533,1510,120654
16.357325315475464,756,2309,1630,121242
16.396709203720093,692,2927,1212,121964
16.436703205108643,411,3687,360,122255
16.47628164291382,770,4320,-29,122056
16.516274213790894,1687,4978,42,122511
16.5563907623291,4778,2092,2644,122617
16.596477508544922,3259,-10024,5006,119796
16.636301040649414,-5046,-4281,3313,118652
16.676296949386597,987,-3305,1533,118927
16.716713905334473,1875,-116,4247,119637
16.756289958953857,1958,-519,4440,119664
16.796722650527954,659,-568,3610,119867
16.836707830429077,412,-875,2947,119663
16.876283884048462,44,-767,2398,119467
16.916710376739502,-335,-570,2284,119496
16.955284595489502,88,-676,2043,119566
